,ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target
7443,353011,2019-06-30,634,São Paulo,Feminino,24,2,874.1319,1,1,0,263.919375,2019-10-01,29,0
7444,353012,2019-06-30,742,São Paulo,Feminino,29,4,0.0,2,1,1,750.2774583333332,2019-10-26,4,0
7445,353013,2019-06-30,516,São Paulo,Feminino,45,4,0.0,1,1,0,396.973875,2019-08-14,77,1
7446,353014,2019-06-30,718,São Paulo,Masculino,35,3,975.6016,1,1,1,222.96558333333329,2019-10-15,15,0
7447,353015,2019-06-30,636,Minas Gerais,Masculino,30,8,1417.8731,2,1,1,457.023375,2019-10-28,2,0
7448,353016,2019-06-30,691,Rio de Janeiro,Masculino,36,7,1299.3464,1,0,0,315.269,2019-08-24,67,1
7449,353017,2019-06-30,698,São Paulo,Feminino,37,2,1661.7802,2,1,1,299.88729166666667,2019-10-30,0,0
7450,353018,2019-06-30,712,Rio de Janeiro,Feminino,39,5,1630.9754999999998,2,1,1,98.76008333333333,2019-10-30,0,0
7451,353019,2019-06-30,659,São Paulo,Masculino,20,8,0.0,2,0,0,469.05008333333336,2019-10-09,21,0
7452,353020,2019-06-30,573,Rio de Janeiro,Masculino,44,8,0.0,2,0,0,260.1019166666666,2019-10-30,0,0
7453,353021,2019-06-30,778,Minas Gerais,Feminino,35,1,1519.5819,3,1,1,546.8265416666667,2019-08-09,82,1
7454,353022,2019-06-30,732,São Paulo,Masculino,46,0,0.0,2,1,1,768.12825,2019-10-12,18,0
7455,353023,2019-06-30,550,Minas Gerais,Masculino,33,4,1184.0091,1,0,1,58.33183333333333,2019-08-24,67,1
7456,353024,2019-06-30,790,Rio de Janeiro,Masculino,20,8,0.0,2,1,0,700.6365000000003,2019-10-03,27,0
7457,353025,2019-06-30,665,Minas Gerais,Feminino,43,2,1163.2227,4,1,0,148.50050000000005,2019-08-14,77,1
7458,353026,2019-06-30,728,Rio de Janeiro,Feminino,43,5,0.0,1,1,1,500.367375,2019-10-15,15,0
7459,353027,2019-06-30,645,Rio de Janeiro,Feminino,29,4,0.0,2,1,1,309.77545833333335,2019-10-20,10,0
7460,353028,2019-06-30,647,Minas Gerais,Masculino,30,6,1431.3891,2,1,0,12.314416666666665,2019-10-03,27,0
7461,353029,2019-06-30,596,Rio de Janeiro,Masculino,32,4,0.0,2,0,1,610.4347916666667,2019-10-12,18,0
7462,353030,2019-06-30,610,São Paulo,Masculino,40,9,0.0,1,1,1,623.3439166666667,2019-10-05,25,0
7463,353031,2019-06-30,512,São Paulo,Masculino,36,0,1298.0417,1,1,0,220.92041666666668,2019-10-21,9,0
7464,353032,2019-06-30,768,Minas Gerais,Masculino,37,9,1083.0811,1,1,0,174.11770833333333,2019-09-21,39,1
7465,353033,2019-06-30,666,Minas Gerais,Masculino,30,3,1101.5327,1,0,1,311.87275000000005,2019-10-18,12,0
7466,353034,2019-06-30,700,Minas Gerais,Feminino,30,4,1163.7748,1,1,1,560.0721249999998,2019-10-23,7,0
7467,353035,2019-06-30,651,Minas Gerais,Feminino,37,10,1177.9106,2,1,1,315.98991666666666,2019-10-16,14,0
7468,353036,2019-06-30,542,Rio de Janeiro,Feminino,26,2,0.0,2,1,1,228.6230833333333,2019-10-03,27,0
7469,353037,2019-06-30,686,São Paulo,Feminino,35,8,1054.1973,1,1,0,147.31858333333332,2019-10-24,6,0
7470,353038,2019-06-30,850,Minas Gerais,Feminino,47,4,992.1947,2,1,1,508.921375,2019-10-26,4,0
7471,353039,2019-06-30,658,Minas Gerais,Feminino,55,8,1193.2793,1,0,1,497.66525,2019-10-13,17,0
7472,353040,2019-06-30,448,São Paulo,Feminino,36,6,839.4712,2,1,0,341.6647083333333,2019-10-11,19,0
7473,353041,2019-06-30,609,Rio de Janeiro,Masculino,32,4,998.8316,1,1,1,502.47854166666673,2019-10-19,11,0
7474,353042,2019-06-30,704,São Paulo,Masculino,50,4,1654.3826,1,1,0,503.21145833333327,2019-07-20,102,1
7475,353043,2019-06-30,698,São Paulo,Masculino,31,1,1561.1124,1,0,0,561.6280833333333,2019-10-10,20,0
7476,353044,2019-06-30,759,São Paulo,Masculino,44,2,1110.9558,2,1,0,417.24041666666665,2019-10-15,15,0
7477,353045,2019-06-30,677,São Paulo,Feminino,56,0,1199.6345,1,0,0,659.691125,2019-09-10,50,1
7478,353046,2019-06-30,544,Rio de Janeiro,Masculino,22,4,0.0,2,1,0,291.698625,2019-10-25,5,0
7479,353047,2019-06-30,567,Rio de Janeiro,Masculino,35,8,1531.3774,1,1,0,369.4127916666667,2019-10-24,6,0
7480,353048,2019-06-30,490,Rio de Janeiro,Masculino,40,6,1561.1108,1,0,0,795.371375,2019-10-24,6,0
7481,353049,2019-06-30,626,São Paulo,Masculino,34,7,1130.147,2,1,1,236.02616666666668,2019-10-18,12,0
7482,353050,2019-06-30,718,Minas Gerais,Masculino,43,5,1326.1573,2,1,0,137.49625,2019-10-28,2,0
7483,353051,2019-06-30,616,São Paulo,Masculino,44,5,1020.1638,1,0,1,742.647375,2019-09-11,49,1
7484,353052,2019-06-30,772,São Paulo,Feminino,35,9,0.0,1,0,1,106.034625,2019-10-15,15,0
7485,353053,2019-06-30,561,São Paulo,Masculino,32,5,0.0,2,1,0,353.63329166666665,2019-10-13,17,0
7486,353054,2019-06-30,814,São Paulo,Masculino,49,8,0.0,2,0,0,657.5939166666667,2019-10-28,2,0
7487,353055,2019-06-30,651,São Paulo,Feminino,56,4,0.0,1,0,0,351.5967500000001,2019-09-19,41,1
7488,353056,2019-06-30,538,Minas Gerais,Feminino,42,4,803.8024,1,1,0,496.73525,2019-10-13,17,0
7489,353057,2019-06-30,600,São Paulo,Feminino,26,6,1089.0911999999996,1,1,0,343.945875,2019-10-05,25,0
7490,353058,2019-06-30,654,São Paulo,Feminino,35,2,908.658,1,1,1,361.5185833333333,2019-10-23,7,0
7491,353059,2019-06-30,622,São Paulo,Masculino,40,4,997.9976,2,1,0,822.3838750000001,2019-10-12,18,0
7492,353060,2019-06-30,682,São Paulo,Masculino,28,10,2007.2496,1,0,1,345.30266666666665,2019-09-01,59,1
7493,353061,2019-06-30,610,Rio de Janeiro,Feminino,37,10,1403.6395000000002,2,1,1,539.8494166666667,2019-10-09,21,0
7494,353062,2019-06-30,795,São Paulo,Feminino,36,1,1518.4464,1,1,1,564.1203750000002,2019-10-04,26,0
7495,353063,2019-06-30,557,São Paulo,Feminino,27,2,0.0,2,0,1,18.739791666666672,2019-10-25,5,0
7496,353064,2019-06-30,824,Minas Gerais,Masculino,49,8,1332.3148,1,1,1,282.8557083333333,2019-10-05,25,0
7497,353065,2019-06-30,698,São Paulo,Masculino,27,7,0.0,2,1,0,464.46479166666666,2019-10-18,12,0
7498,353066,2019-06-30,630,São Paulo,Feminino,36,8,1265.9899,2,1,1,560.0330416666668,2019-10-27,3,0
7499,353067,2019-06-30,609,Minas Gerais,Feminino,71,6,1133.171,1,1,0,451.0759166666666,2019-09-22,38,1
7500,353068,2019-06-30,694,São Paulo,Masculino,47,4,0.0,2,1,0,823.0359166666667,2019-10-12,18,0
7501,353069,2019-06-30,681,São Paulo,Feminino,58,8,931.7388,1,1,1,582.3385416666667,2019-10-29,1,0
7502,353070,2019-06-30,721,Rio de Janeiro,Feminino,32,10,0.0,1,1,0,567.1665,2019-07-14,108,1
7503,353071,2019-06-30,563,Minas Gerais,Masculino,44,7,1050.0731,2,1,1,824.2173333333334,2019-10-20,10,0
7504,353072,2019-06-30,654,Rio de Janeiro,Feminino,32,2,0.0,1,1,1,216.55383333333333,2019-09-29,31,1
7505,353073,2019-06-30,659,Rio de Janeiro,Masculino,27,4,0.0,2,1,0,413.9244583333333,2019-10-12,18,0
7506,353074,2019-06-30,674,Minas Gerais,Feminino,44,4,1315.9385,1,0,1,713.9375833333332,2019-09-03,57,1
7507,353075,2019-06-30,576,Minas Gerais,Masculino,44,9,1195.3052,1,1,0,496.0695,2019-07-30,92,1
7508,353076,2019-06-30,566,Minas Gerais,Masculino,54,4,1186.146,2,1,1,719.1734166666665,2019-10-14,16,0
7509,353077,2019-06-30,545,Minas Gerais,Masculino,37,9,958.2913,2,0,1,437.237,2019-10-17,13,0
7510,353078,2019-06-30,798,São Paulo,Masculino,36,1,0.0,2,1,1,662.6837500000003,2019-10-22,8,0
7511,353079,2019-06-30,757,São Paulo,Masculino,38,0,0.0,1,1,0,346.92941666666667,2019-10-21,9,0
7512,353080,2019-06-30,641,São Paulo,Masculino,50,6,1535.9073,2,1,1,545.4615833333334,2019-10-08,22,0
7513,353081,2019-06-30,718,São Paulo,Masculino,29,2,0.0,1,1,0,526.403,2019-10-27,3,0
7514,353082,2019-06-30,699,São Paulo,Masculino,64,9,1131.0952,1,1,0,116.58666666666666,2019-07-11,111,1
7515,353083,2019-06-30,623,São Paulo,Feminino,35,0,1305.5724,1,1,1,199.50295833333328,2019-10-01,29,0
7516,353084,2019-06-30,644,São Paulo,Masculino,40,8,931.8319,1,1,0,307.8437083333334,2019-10-19,11,0
7517,353085,2019-06-30,586,São Paulo,Masculino,58,7,1519.3363,1,1,0,679.0002083333333,2019-07-23,99,1
7518,353086,2019-06-30,500,Minas Gerais,Masculino,30,2,1254.9564,2,1,1,286.69779166666666,2019-10-07,23,0
7519,353087,2019-06-30,583,São Paulo,Feminino,42,7,0.0,2,1,0,600.1627083333333,2019-10-08,22,0
7520,353088,2019-06-30,595,Minas Gerais,Feminino,26,8,1185.4772,1,1,1,629.9674166666667,2019-10-20,10,0
7521,353089,2019-06-30,670,Rio de Janeiro,Masculino,43,1,977.9221,1,0,0,500.9400833333333,2019-10-11,19,0
7522,353090,2019-06-30,610,São Paulo,Masculino,41,6,0.0,3,0,0,233.828375,2019-09-28,32,1
7523,353091,2019-06-30,814,Rio de Janeiro,Feminino,72,2,0.0,2,0,1,545.2209583333333,2019-10-24,6,0
7524,353092,2019-06-30,660,São Paulo,Feminino,40,8,1671.8101,1,1,1,771.48725,2019-10-16,14,0
7525,353093,2019-06-30,580,Minas Gerais,Masculino,35,9,1213.5519,1,0,1,148.63104166666662,2019-10-24,6,0
7526,353094,2019-06-30,850,São Paulo,Feminino,81,1,0.0,2,1,1,248.201,2019-10-25,5,0
7527,353095,2019-06-30,676,Rio de Janeiro,Masculino,35,0,0.0,2,0,0,582.9649166666667,2019-10-13,17,0
7528,353096,2019-06-30,578,São Paulo,Masculino,46,5,1132.2647,1,1,0,236.5448333333333,2019-10-25,5,0
7529,353097,2019-06-30,579,São Paulo,Feminino,33,1,1183.9275,1,1,1,656.5197916666667,2019-10-22,8,0
7530,353098,2019-06-30,711,Minas Gerais,Feminino,52,8,1452.6254,1,0,1,547.8054583333334,2019-10-27,3,0
7531,353099,2019-06-30,692,São Paulo,Masculino,40,6,1635.0516,1,0,0,376.76704166666656,2019-10-09,21,0
7532,353100,2019-06-30,760,Rio de Janeiro,Feminino,33,1,1181.1428,2,0,1,652.750875,2019-10-18,12,0
7533,353101,2019-06-30,630,Minas Gerais,Feminino,51,0,1084.4923,3,0,0,368.2195416666667,2019-08-12,79,1
7534,353102,2019-06-30,808,São Paulo,Masculino,32,1,0.0,2,1,1,192.50295833333328,2019-10-13,17,0
7535,353103,2019-06-30,611,Minas Gerais,Feminino,36,10,1032.9456,1,1,0,668.9505,2019-10-16,14,0
7536,353104,2019-06-30,697,São Paulo,Feminino,42,1,0.0,1,1,0,5.2617916666666655,2019-07-23,99,1
7537,353105,2019-06-30,655,São Paulo,Feminino,38,6,0.0,1,1,1,785.9970000000002,2019-10-15,15,0
7538,353106,2019-06-30,601,Rio de Janeiro,Masculino,28,6,0.0,2,1,0,61.10533333333334,2019-10-03,27,0
7539,353107,2019-06-30,755,São Paulo,Masculino,42,2,1199.1912,1,1,0,653.6175416666666,2019-10-30,0,0
7540,353108,2019-06-30,553,São Paulo,Masculino,37,1,0.0,1,1,0,126.923125,2019-10-08,22,0
7541,353109,2019-06-30,723,São Paulo,Masculino,28,4,0.0,2,1,1,516.1911666666667,2019-10-18,12,0
7542,353110,2019-06-30,507,Rio de Janeiro,Feminino,34,4,0.0,2,1,1,252.86825,2019-10-01,29,0
7543,353111,2019-06-30,777,São Paulo,Masculino,43,1,0.0,2,1,0,90.774625,2019-10-25,5,0
7544,353112,2019-06-30,566,São Paulo,Masculino,34,3,0.0,1,0,0,783.8987083333333,2019-10-12,18,0
7545,353113,2019-06-30,732,São Paulo,Masculino,26,7,0.0,2,1,0,643.1860833333333,2019-10-06,24,0
7546,353114,2019-06-30,697,São Paulo,Feminino,42,10,0.0,2,1,0,255.46729166666668,2019-10-20,10,0
7547,353115,2019-06-30,555,São Paulo,Masculino,29,4,1287.4404,1,1,1,197.728875,2019-10-24,6,0
7548,353116,2019-06-30,584,Minas Gerais,Feminino,62,9,1377.2734,2,0,1,504.59541666666667,2019-10-09,21,0
7549,353117,2019-06-30,705,Minas Gerais,Feminino,44,10,1067.3158,1,1,0,572.5827916666666,2019-07-26,96,1
7550,353118,2019-06-30,688,São Paulo,Feminino,38,7,1235.4421,1,1,1,656.9334166666666,2019-10-03,27,0
7551,353119,2019-06-30,626,São Paulo,Feminino,37,2,1339.6896,2,1,0,619.5402083333332,2019-10-17,13,0
7552,353120,2019-06-30,636,Rio de Janeiro,Masculino,76,9,1265.346,1,1,1,165.79008333333334,2019-10-05,25,0
7553,353121,2019-06-30,719,Rio de Janeiro,Feminino,35,8,0.0,1,1,1,688.1766666666666,2019-10-01,29,0
7554,353122,2019-06-30,706,Rio de Janeiro,Masculino,30,6,876.0967999999998,2,0,0,573.6439583333333,2019-07-28,94,1
7555,353123,2019-06-30,731,Rio de Janeiro,Masculino,41,3,0.0,2,1,0,422.38216666666665,2019-10-20,10,0
7556,353124,2019-06-30,738,Rio de Janeiro,Masculino,49,3,0.0,3,1,1,271.1103333333333,2019-09-15,45,1
7557,353125,2019-06-30,426,São Paulo,Masculino,34,9,0.0,2,1,0,449.487125,2019-10-19,11,0
7558,353126,2019-06-30,622,Rio de Janeiro,Feminino,36,0,1089.6,2,1,0,463.25125,2019-09-16,44,1
7559,353127,2019-06-30,701,Rio de Janeiro,Feminino,30,2,0.0,2,1,0,481.877625,2019-10-14,16,0
7560,353128,2019-06-30,512,São Paulo,Masculino,51,6,1449.5331,1,1,1,687.6465416666667,2019-10-17,13,0
7561,353129,2019-06-30,635,São Paulo,Masculino,41,4,1035.4488,2,1,0,807.2772916666665,2019-10-25,5,0
7562,353130,2019-06-30,685,São Paulo,Masculino,33,6,0.0,1,1,0,243.5760833333333,2019-10-25,5,0
7563,353131,2019-06-30,609,São Paulo,Masculino,53,7,0.0,2,0,1,218.05354166666663,2019-10-28,2,0
7564,353132,2019-06-30,598,Minas Gerais,Masculino,38,1,1014.8718,1,1,1,316.4962500000001,2019-07-10,112,1
7565,353133,2019-06-30,708,São Paulo,Masculino,52,10,1053.5581,1,1,0,0.5127916666666666,2019-08-19,72,1
7566,353134,2019-06-30,574,Rio de Janeiro,Masculino,36,4,779.675,1,1,0,696.1122916666667,2019-09-21,39,1
7567,353135,2019-06-30,629,São Paulo,Masculino,44,5,0.0,4,0,0,489.8857916666667,2019-09-07,53,1
7568,353136,2019-06-30,422,Rio de Janeiro,Feminino,54,4,0.0,2,1,1,29.861291666666663,2019-10-12,18,0
7569,353137,2019-06-30,656,Rio de Janeiro,Masculino,28,8,1200.4777,1,1,1,571.5557916666667,2019-10-08,22,0
7570,353138,2019-06-30,697,São Paulo,Masculino,32,7,1754.6485,3,1,0,485.17675,2019-09-26,34,1
7571,353139,2019-06-30,718,São Paulo,Masculino,52,8,794.753,3,1,1,135.08883333333333,2019-07-28,94,1
7572,353140,2019-06-30,586,Minas Gerais,Masculino,37,8,1677.3569,2,0,1,436.1074583333333,2019-10-01,29,0
7573,353141,2019-06-30,481,Rio de Janeiro,Feminino,37,8,0.0,2,1,0,184.23275,2019-10-01,29,0
7574,353142,2019-06-30,749,São Paulo,Feminino,33,1,743.8598,1,1,0,84.01862500000003,2019-10-15,15,0
7575,353143,2019-06-30,561,Minas Gerais,Masculino,49,5,947.54,1,1,1,111.21379166666668,2019-10-22,8,0
7576,353144,2019-06-30,676,Rio de Janeiro,Masculino,27,4,0.0,1,0,1,449.81529166666667,2019-10-12,18,0
7577,353145,2019-06-30,615,Minas Gerais,Masculino,43,3,869.2086,1,1,1,625.2015416666667,2019-10-02,28,0
7578,353146,2019-06-30,582,São Paulo,Feminino,39,1,1320.7748,2,1,0,801.0631249999997,2019-10-15,15,0
7579,353147,2019-06-30,601,São Paulo,Masculino,40,10,1278.4786,1,0,0,721.857,2019-10-13,17,0
7580,353148,2019-06-30,708,São Paulo,Masculino,34,3,0.0,1,0,1,506.0745,2019-08-04,87,1
7581,353149,2019-06-30,708,Minas Gerais,Masculino,42,9,1767.0235999999998,2,1,1,436.68641666666673,2019-10-12,18,0
7582,353150,2019-06-30,797,Minas Gerais,Feminino,33,10,835.5558,1,0,0,290.69641666666666,2019-10-13,17,0
7583,353151,2019-06-30,682,São Paulo,Masculino,26,8,0.0,2,1,0,743.222625,2019-10-17,13,0
7584,353152,2019-06-30,694,Rio de Janeiro,Feminino,39,9,0.0,2,0,0,416.35016666666667,2019-10-07,23,0
7585,353153,2019-06-30,490,São Paulo,Feminino,40,1,0.0,1,1,1,206.6424583333333,2019-09-14,46,1
7586,353154,2019-06-30,828,Rio de Janeiro,Masculino,42,10,0.0,1,1,1,775.2964166666667,2019-10-19,11,0
7587,353155,2019-06-30,594,Rio de Janeiro,Feminino,38,7,968.5835,1,1,0,322.964375,2019-10-19,11,0
7588,353156,2019-06-30,579,Rio de Janeiro,Masculino,33,1,0.0,2,1,1,228.402375,2019-10-05,25,0
7589,353157,2019-06-30,723,São Paulo,Feminino,35,0,0.0,2,0,1,255.379125,2019-10-27,3,0
7590,353158,2019-06-30,619,Minas Gerais,Feminino,42,8,1327.9604000000004,3,1,1,799.2556250000004,2019-08-27,64,1
7591,353159,2019-06-30,794,Rio de Janeiro,Feminino,30,1,1549.7054,1,0,1,653.201875,2019-10-18,12,0
7592,353160,2019-06-30,674,Minas Gerais,Masculino,44,3,889.0221,1,1,0,307.2138333333333,2019-10-14,16,0
7593,353161,2019-06-30,418,São Paulo,Masculino,28,7,987.3892,1,1,0,509.12591666666674,2019-10-11,19,0
7594,353162,2019-06-30,502,São Paulo,Masculino,33,8,0.0,2,1,1,514.620875,2019-10-12,18,0
7595,353163,2019-06-30,678,São Paulo,Feminino,50,6,0.0,1,1,0,34.16458333333333,2019-10-19,11,0
7596,353164,2019-06-30,599,Minas Gerais,Masculino,40,10,1374.5628,2,1,1,58.804625,2019-10-19,11,0
7597,353165,2019-06-30,736,São Paulo,Masculino,29,4,0.0,2,0,0,215.43754166666668,2019-10-15,15,0
7598,353166,2019-06-30,430,São Paulo,Feminino,60,7,739.3702000000002,1,1,0,674.7400833333332,2019-08-23,68,1
7599,353167,2019-06-30,537,São Paulo,Feminino,45,7,1586.2104000000004,1,1,0,503.7206666666667,2019-07-29,93,1
7600,353168,2019-06-30,683,Rio de Janeiro,Masculino,30,1,1132.572,1,1,1,270.97925,2019-10-30,0,0
7601,353169,2019-06-30,828,São Paulo,Masculino,31,9,0.0,1,0,1,684.4057083333333,2019-10-08,22,0
7602,353170,2019-06-30,691,São Paulo,Feminino,29,9,1165.3643,1,1,0,216.61662500000003,2019-10-28,2,0
7603,353171,2019-06-30,608,Rio de Janeiro,Feminino,28,4,0.0,2,1,0,45.415125,2019-09-13,47,1
7604,353172,2019-06-30,691,São Paulo,Feminino,60,6,1010.7069,1,1,0,738.9825,2019-08-27,64,1
7605,353173,2019-06-30,718,Rio de Janeiro,Masculino,39,6,0.0,2,0,1,266.20458333333335,2019-10-02,28,0
7606,353174,2019-06-30,680,Minas Gerais,Feminino,31,3,1273.3146000000004,3,1,1,735.1400000000003,2019-10-04,26,0
7607,353175,2019-06-30,838,Rio de Janeiro,Feminino,41,5,0.0,2,1,0,338.80629166666665,2019-10-17,13,0
7608,353176,2019-06-30,695,Rio de Janeiro,Feminino,31,5,0.0,2,0,1,58.32866666666666,2019-10-01,29,0
7609,353177,2019-06-30,681,São Paulo,Masculino,46,0,1059.6942,1,1,0,24.04816666666667,2019-10-04,26,0
7610,353178,2019-06-30,762,São Paulo,Masculino,36,5,1195.4746,1,1,1,177.89020833333333,2019-10-19,11,0
7611,353179,2019-06-30,751,Rio de Janeiro,Masculino,38,7,0.0,2,0,0,378.498375,2019-10-08,22,0
7612,353180,2019-06-30,678,Rio de Janeiro,Masculino,28,5,1386.6817999999996,1,1,1,225.60004166666667,2019-10-03,27,0
7613,353181,2019-06-30,634,São Paulo,Feminino,37,7,515.825,2,1,1,767.9703333333334,2019-10-01,29,0
7614,353182,2019-06-30,749,São Paulo,Masculino,37,7,0.0,2,1,0,84.611625,2019-10-26,4,0
7615,353183,2019-06-30,590,Rio de Janeiro,Masculino,37,6,1699.0292000000004,1,1,1,534.40075,2019-10-06,24,0
7616,353184,2019-06-30,610,São Paulo,Feminino,27,4,872.6239999999998,2,1,0,761.333625,2019-10-14,16,0
7617,353185,2019-06-30,502,São Paulo,Masculino,33,7,0.0,2,0,1,17.0105,2019-10-11,19,0
7618,353186,2019-06-30,578,São Paulo,Feminino,40,7,0.0,2,0,0,425.973875,2019-10-01,29,0
7619,353187,2019-06-30,547,São Paulo,Feminino,32,2,0.0,2,1,0,550.0117916666667,2019-10-29,1,0
7620,353188,2019-06-30,579,São Paulo,Feminino,27,9,0.0,2,1,0,528.4945833333334,2019-10-04,26,0
7621,353189,2019-06-30,661,São Paulo,Masculino,39,5,0.0,2,0,0,756.0894166666666,2019-10-04,26,0
7622,353190,2019-06-30,794,São Paulo,Masculino,46,6,0.0,2,1,0,813.8572499999997,2019-10-04,26,0
7623,353191,2019-06-30,719,São Paulo,Masculino,61,5,0.0,2,0,1,121.385125,2019-10-08,22,0
7624,353192,2019-06-30,728,São Paulo,Feminino,69,1,0.0,2,1,1,549.1869166666667,2019-10-28,2,0
7625,353193,2019-06-30,598,Minas Gerais,Masculino,19,3,1503.4837,1,1,1,724.1001666666667,2019-10-13,17,0
7626,353194,2019-06-30,822,Minas Gerais,Feminino,46,3,1150.7402,2,1,0,109.37441666666666,2019-10-22,8,0
7627,353195,2019-06-30,670,Rio de Janeiro,Feminino,40,3,0.0,1,1,1,761.0422916666665,2019-10-28,2,0
7628,353196,2019-06-30,850,São Paulo,Masculino,28,8,999.8698,1,1,0,819.0939583333333,2019-10-08,22,0
7629,353197,2019-06-30,723,Minas Gerais,Feminino,68,3,1103.57,1,0,0,591.5730833333333,2019-07-13,109,1
7630,353198,2019-06-30,705,Minas Gerais,Masculino,42,8,1666.8592,2,1,1,230.4729583333333,2019-10-23,7,0
7631,353199,2019-06-30,677,Rio de Janeiro,Masculino,40,7,953.128,1,1,1,262.26979166666666,2019-10-12,18,0
7632,353200,2019-06-30,736,São Paulo,Masculino,43,4,2024.4347,1,1,0,301.562625,2019-10-12,18,0
7633,353201,2019-06-30,661,Minas Gerais,Feminino,47,0,1094.9362,1,0,0,784.6833750000003,2019-07-31,91,1
7634,353202,2019-06-30,501,Minas Gerais,Masculino,38,9,889.7739,2,0,1,555.846125,2019-10-12,18,0
7635,353203,2019-06-30,516,São Paulo,Feminino,29,2,1049.8257,1,1,0,655.74375,2019-10-30,0,0
7636,353204,2019-06-30,517,Minas Gerais,Feminino,59,8,1541.1099,2,1,0,421.8336666666667,2019-09-10,50,1
7637,353205,2019-06-30,766,São Paulo,Masculino,32,6,1857.1428,1,1,1,427.09375,2019-10-07,23,0
7638,353206,2019-06-30,520,Minas Gerais,Feminino,23,3,1160.2253,2,1,1,156.57358333333335,2019-10-12,18,0
7639,353207,2019-06-30,541,São Paulo,Masculino,46,6,0.0,2,1,1,347.736125,2019-10-28,2,0
7640,353208,2019-06-30,790,Minas Gerais,Feminino,34,2,1640.1148,1,1,0,830.918375,2019-10-28,2,0
7641,353209,2019-06-30,797,São Paulo,Masculino,31,9,0.0,2,1,1,103.120375,2019-10-01,29,0
7642,353210,2019-06-30,811,São Paulo,Masculino,40,1,1015.1489,1,1,1,507.35416666666674,2019-10-30,0,0
7643,353211,2019-06-30,722,Rio de Janeiro,Feminino,32,4,0.0,2,1,1,473.61033333333336,2019-10-22,8,0
7644,353212,2019-06-30,675,São Paulo,Masculino,28,9,0.0,1,1,0,558.7955416666667,2019-10-14,16,0
7645,353213,2019-06-30,660,Minas Gerais,Masculino,39,9,1345.9933,2,1,0,762.8994583333333,2019-10-24,6,0
7646,353214,2019-06-30,566,Rio de Janeiro,Masculino,32,10,1475.1126000000004,1,1,1,666.212625,2019-10-12,18,0
7647,353215,2019-06-30,768,São Paulo,Masculino,25,0,783.9608000000002,1,1,1,34.65079166666668,2019-10-02,28,0
7648,353216,2019-06-30,610,Rio de Janeiro,Feminino,31,5,0.0,2,0,0,265.5681666666667,2019-10-15,15,0
7649,353217,2019-06-30,715,São Paulo,Feminino,31,3,1105.8129,1,1,1,394.64683333333335,2019-10-27,3,0
7650,353218,2019-06-30,750,Minas Gerais,Masculino,42,8,1518.3636,2,1,0,286.2307500000001,2019-10-12,18,0
7651,353219,2019-06-30,431,Minas Gerais,Masculino,45,5,836.2455,2,0,0,153.74841666666669,2019-10-25,5,0
7652,353220,2019-06-30,704,São Paulo,Masculino,24,2,1481.9715,2,1,0,761.5628333333333,2019-10-19,11,0
7653,353221,2019-06-30,535,Rio de Janeiro,Feminino,30,5,1229.2475,1,0,0,259.96079166666664,2019-07-03,119,1
7654,353222,2019-06-30,614,São Paulo,Feminino,38,4,725.94,1,1,1,316.84366666666665,2019-10-02,28,0
7655,353223,2019-06-30,748,São Paulo,Masculino,38,4,1152.2136,1,0,1,295.653125,2019-10-23,7,0
7656,353224,2019-06-30,492,Minas Gerais,Masculino,51,8,1178.0874,2,1,1,280.463,2019-10-17,13,0
7657,353225,2019-06-30,573,São Paulo,Masculino,40,7,1477.5467999999996,1,1,1,460.22691666666674,2019-10-14,16,0
7658,353226,2019-06-30,706,Rio de Janeiro,Feminino,53,3,0.0,3,0,0,368.6625833333334,2019-08-09,82,1
7659,353227,2019-06-30,680,São Paulo,Masculino,31,10,1132.9217,1,1,1,510.99887500000006,2019-10-17,13,0
7660,353228,2019-06-30,458,Rio de Janeiro,Masculino,36,5,0.0,2,1,0,332.18241666666665,2019-10-10,20,0
7661,353229,2019-06-30,612,Minas Gerais,Masculino,44,2,1151.6338,1,1,1,406.9896666666667,2019-07-28,94,1
7662,353230,2019-06-30,809,Minas Gerais,Masculino,50,10,1180.9862,1,1,1,419.66675000000015,2019-07-28,94,1
7663,353231,2019-06-30,590,São Paulo,Masculino,39,9,0.0,2,1,1,436.37716666666665,2019-10-04,26,0
7664,353232,2019-06-30,602,São Paulo,Masculino,35,8,0.0,1,1,1,93.74704166666666,2019-10-05,25,0
7665,353233,2019-06-30,540,Rio de Janeiro,Masculino,37,0,1208.257,1,1,0,117.74120833333332,2019-10-30,0,0
7666,353234,2019-06-30,494,São Paulo,Masculino,25,6,0.0,2,0,1,458.28370833333327,2019-10-11,19,0
7667,353235,2019-06-30,797,São Paulo,Masculino,29,1,0.0,1,0,1,624.9638333333332,2019-10-05,25,0
7668,353236,2019-06-30,526,Minas Gerais,Masculino,61,6,1338.4528,2,1,1,188.25333333333333,2019-10-13,17,0
7669,353237,2019-06-30,631,Rio de Janeiro,Masculino,38,7,0.0,2,1,0,756.6910416666667,2019-10-17,13,0
