ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target,Cluster,TARGET
354092,2019-06-30,711,São Paulo,Feminino,34,6,0.0,2,1,1,730.4599166666667,2019-10-14,16,0,2,0
354093,2019-06-30,712,São Paulo,Feminino,29,8,1401.7061,1,1,1,159.04183333333333,2019-10-26,4,0,2,0
354094,2019-06-30,627,São Paulo,Masculino,27,1,620.929,1,1,1,441.196,2019-10-29,1,0,1,0
354095,2019-06-30,694,Rio de Janeiro,Masculino,39,3,0.0,1,1,1,398.437625,2019-10-07,23,0,1,0
354096,2019-06-30,534,Rio de Janeiro,Masculino,35,4,0.0,2,0,0,39.754791666666655,2019-10-20,10,0,3,0
354097,2019-06-30,603,São Paulo,Masculino,45,9,0.0,1,0,0,618.8199583333334,2019-10-21,9,0,2,0
354098,2019-06-30,808,São Paulo,Feminino,33,2,1035.1687,1,1,0,474.6158333333333,2019-10-30,0,0,1,0
354099,2019-06-30,723,Rio de Janeiro,Masculino,30,1,0.0,3,1,0,686.0321666666667,2019-09-30,30,0,1,0
354100,2019-06-30,585,São Paulo,Feminino,35,2,0.0,2,1,0,410.921,2019-08-24,67,1,3,1
354101,2019-06-30,706,São Paulo,Masculino,34,8,0.0,2,1,1,156.1665416666667,2019-10-29,1,0,2,0
354102,2019-06-30,671,São Paulo,Feminino,31,6,0.0,2,1,1,66.02675,2019-10-07,23,0,2,0
354103,2019-06-30,597,Rio de Janeiro,Masculino,43,2,851.6225999999998,1,0,1,21.267,2019-09-08,52,1,3,1
354104,2019-06-30,646,São Paulo,Feminino,43,8,1430.6188,1,1,0,258.0733333333333,2019-10-30,0,0,2,0
354105,2019-06-30,801,Rio de Janeiro,Feminino,46,6,0.0,2,1,1,708.3697499999997,2019-10-21,9,0,2,0
354106,2019-06-30,731,Rio de Janeiro,Feminino,33,5,1373.8801,2,1,0,687.5028333333332,2019-10-13,17,0,1,0
354107,2019-06-30,620,Minas Gerais,Feminino,25,1,1377.1201,1,1,1,317.48770833333333,2019-10-20,10,0,1,0
354108,2019-06-30,484,Minas Gerais,Masculino,40,7,1069.0142,2,0,0,491.85825000000006,2019-10-20,10,0,3,0
354109,2019-06-30,647,Rio de Janeiro,Masculino,47,5,1056.0321,2,1,1,655.6704166666666,2019-10-08,22,0,0,0
354110,2019-06-30,688,Minas Gerais,Feminino,40,8,1506.7971,2,0,1,817.6099166666667,2019-10-29,1,0,2,0
354111,2019-06-30,680,Minas Gerais,Masculino,30,4,1083.0027,2,0,1,184.9357083333333,2019-07-19,103,1,1,1
354112,2019-06-30,689,São Paulo,Feminino,46,7,520.1608,2,1,1,304.1402083333333,2019-10-26,4,0,2,0
354113,2019-06-30,513,Minas Gerais,Masculino,34,7,605.1513,1,0,0,519.0462083333333,2019-10-06,24,0,3,0
354114,2019-06-30,553,Minas Gerais,Masculino,35,2,1585.8428,2,1,0,181.834,2019-10-26,4,0,3,0
354115,2019-06-30,689,Minas Gerais,Masculino,47,2,1188.125,2,0,0,129.6725833333333,2019-10-13,17,0,1,0
354116,2019-06-30,517,Rio de Janeiro,Masculino,46,4,0.0,1,1,0,93.21991666666668,2019-10-14,16,0,3,0
354117,2019-06-30,731,São Paulo,Masculino,37,8,0.0,2,1,1,709.7431250000003,2019-10-06,24,0,2,0
354118,2019-06-30,687,Minas Gerais,Feminino,47,1,912.1929,1,0,0,661.8562083333333,2019-08-26,65,1,1,1
354119,2019-06-30,507,Rio de Janeiro,Masculino,32,7,0.0,2,1,0,283.02575,2019-10-10,20,0,3,0
354120,2019-06-30,468,São Paulo,Feminino,22,1,763.1864,1,1,1,811.5963333333333,2019-10-07,23,0,3,0
354121,2019-06-30,682,Rio de Janeiro,Feminino,58,4,0.0,1,1,0,733.4833750000003,2019-10-04,26,0,0,0
354122,2019-06-30,603,São Paulo,Feminino,24,3,0.0,1,1,1,828.4417916666667,2019-08-29,62,1,3,1
354123,2019-06-30,522,Minas Gerais,Masculino,25,1,1114.3213,1,1,1,702.8482083333333,2019-10-04,26,0,3,0
354124,2019-06-30,629,Rio de Janeiro,Masculino,41,10,1501.4851,1,0,0,28.901125,2019-10-22,8,0,2,0
354125,2019-06-30,729,São Paulo,Feminino,32,7,385.5006,1,0,1,746.792625,2019-10-18,12,0,2,0
354126,2019-06-30,574,São Paulo,Feminino,39,5,1190.1386,1,1,0,430.924625,2019-10-23,7,0,3,0
354127,2019-06-30,677,Minas Gerais,Feminino,39,0,1112.1364,2,1,1,614.9094166666667,2019-10-18,12,0,1,0
354128,2019-06-30,627,Minas Gerais,Masculino,28,5,710.9722999999998,1,1,1,543.7687083333333,2019-10-04,26,0,3,0
354129,2019-06-30,788,Rio de Janeiro,Masculino,36,10,1096.3285,1,1,1,67.28804166666666,2019-10-06,24,0,2,0
354130,2019-06-30,697,São Paulo,Masculino,63,7,1483.6801999999998,1,0,0,495.2586666666667,2019-07-22,100,1,0,1
354131,2019-06-30,578,São Paulo,Masculino,45,1,1486.0091,1,1,0,597.4880833333334,2019-09-22,38,1,3,1
354132,2019-06-30,519,São Paulo,Masculino,48,10,710.8398,1,1,0,574.8291666666668,2019-10-04,26,0,2,0
354133,2019-06-30,632,São Paulo,Feminino,40,9,1396.2534,1,1,0,390.429,2019-09-12,48,1,2,1
354134,2019-06-30,679,São Paulo,Feminino,39,4,0.0,1,0,0,720.5804166666666,2019-09-05,55,1,1,1
354135,2019-06-30,699,São Paulo,Masculino,30,9,0.0,1,1,1,450.67554166666673,2019-10-29,1,0,2,0
354136,2019-06-30,615,São Paulo,Masculino,64,0,815.6410000000002,2,0,1,149.56704166666665,2019-10-11,19,0,0,0
354137,2019-06-30,622,Rio de Janeiro,Masculino,36,9,0.0,2,1,1,436.8858333333334,2019-10-21,9,0,2,0
354138,2019-06-30,755,São Paulo,Feminino,28,7,1245.4028,1,0,1,786.8787083333334,2019-10-25,5,0,2,0
354139,2019-06-30,767,São Paulo,Feminino,42,2,1336.1639000000002,1,1,0,119.2325,2019-10-24,6,0,1,0
354140,2019-06-30,752,Minas Gerais,Feminino,38,10,1016.485,2,1,0,716.6726666666666,2019-10-22,8,0,2,0
354141,2019-06-30,633,São Paulo,Feminino,26,8,1242.8184,1,1,1,250.4857083333333,2019-10-13,17,0,2,0
354142,2019-06-30,717,São Paulo,Feminino,59,4,0.0,2,1,1,710.5359583333334,2019-10-06,24,0,0,0
354143,2019-06-30,585,Rio de Janeiro,Masculino,45,0,0.0,2,0,0,790.34875,2019-10-30,0,0,3,0
354144,2019-06-30,751,São Paulo,Feminino,37,9,1836.1366,2,0,0,207.2289166666667,2019-10-05,25,0,2,0
354145,2019-06-30,754,Minas Gerais,Masculino,65,1,1361.8644,1,1,1,506.37329166666666,2019-07-19,103,1,0,1
354146,2019-06-30,495,São Paulo,Masculino,47,10,1376.8267999999996,1,1,0,296.131125,2019-10-18,12,0,3,0
354147,2019-06-30,650,São Paulo,Masculino,34,4,1060.0554,1,0,1,595.8138333333333,2019-10-23,7,0,1,0
354148,2019-06-30,529,São Paulo,Feminino,31,6,1523.1055,1,1,0,54.39270833333334,2019-10-02,28,0,3,0
354149,2019-06-30,585,São Paulo,Feminino,43,2,0.0,2,1,0,372.5105833333333,2019-10-01,29,0,3,0
354150,2019-06-30,668,Rio de Janeiro,Masculino,32,1,1344.4604000000004,1,0,1,463.5057083333333,2019-10-21,9,0,1,0
354151,2019-06-30,591,São Paulo,Feminino,38,2,1422.8928,1,0,1,498.4952083333334,2019-10-24,6,0,3,0
354152,2019-06-30,731,São Paulo,Masculino,19,6,0.0,2,1,1,631.5907916666667,2019-10-15,15,0,2,0
354153,2019-06-30,754,São Paulo,Feminino,45,6,0.0,1,1,0,307.8403333333333,2019-08-23,68,1,2,1
354154,2019-06-30,650,Minas Gerais,Feminino,46,9,1490.0376,2,1,0,737.0951249999998,2019-10-27,3,0,2,0
354155,2019-06-30,588,Minas Gerais,Masculino,41,2,1313.4145999999996,2,0,1,29.31225,2019-10-13,17,0,3,0
354156,2019-06-30,712,Rio de Janeiro,Feminino,29,7,779.1978,1,1,0,510.6149166666667,2019-10-13,17,0,2,0
354157,2019-06-30,691,São Paulo,Feminino,34,7,0.0,2,0,1,673.163,2019-10-11,19,0,2,0
354158,2019-06-30,771,São Paulo,Feminino,41,10,1083.09,4,1,1,572.9600416666667,2019-07-12,110,1,2,1
354159,2019-06-30,678,Rio de Janeiro,Feminino,39,6,0.0,1,0,1,772.3606666666667,2019-10-24,6,0,2,0
354160,2019-06-30,719,Rio de Janeiro,Feminino,40,9,0.0,2,1,0,759.2672500000003,2019-10-01,29,0,2,0
354161,2019-06-30,610,Minas Gerais,Masculino,36,7,1154.6202,1,0,1,177.421,2019-10-03,27,0,2,0
354162,2019-06-30,722,Rio de Janeiro,Masculino,37,9,0.0,2,1,0,133.008125,2019-10-05,25,0,2,0
354163,2019-06-30,758,Minas Gerais,Feminino,23,5,1227.391,1,1,0,426.92016666666666,2019-07-30,92,1,1,1
354164,2019-06-30,709,São Paulo,Feminino,32,2,0.0,2,0,0,457.005375,2019-10-14,16,0,1,0
354165,2019-06-30,634,Minas Gerais,Feminino,53,3,1137.815,2,1,1,443.104375,2019-07-09,113,1,0,1
354166,2019-06-30,678,Rio de Janeiro,Feminino,49,1,0.0,2,1,1,426.97041666666667,2019-10-26,4,0,0,0
354167,2019-06-30,633,São Paulo,Masculino,35,3,0.0,2,1,1,151.04066666666668,2019-10-04,26,0,1,0
354168,2019-06-30,710,São Paulo,Masculino,43,9,1282.8445,1,1,0,137.48704166666667,2019-07-08,114,1,2,1
354169,2019-06-30,640,Minas Gerais,Masculino,45,8,1205.9119,1,0,0,813.0164166666666,2019-10-24,6,0,2,0
354170,2019-06-30,656,São Paulo,Masculino,63,8,0.0,2,0,1,237.56012500000003,2019-10-11,19,0,0,0
354171,2019-06-30,551,São Paulo,Feminino,59,2,1669.6828,1,1,0,664.5156666666667,2019-09-29,31,1,0,1
354172,2019-06-30,786,Rio de Janeiro,Feminino,39,7,0.0,2,0,0,420.5399583333333,2019-10-24,6,0,2,0
354173,2019-06-30,561,São Paulo,Feminino,49,8,0.0,2,1,1,52.13779166666667,2019-10-24,6,0,0,0
354174,2019-06-30,807,Rio de Janeiro,Masculino,42,5,0.0,2,1,1,312.08708333333334,2019-10-26,4,0,1,0
354175,2019-06-30,602,Minas Gerais,Masculino,38,2,716.6797,2,0,0,571.2995416666668,2019-10-12,18,0,3,0
354176,2019-06-30,727,Minas Gerais,Feminino,31,3,827.2947,2,1,0,250.88545833333333,2019-10-03,27,0,1,0
354177,2019-06-30,678,São Paulo,Masculino,40,1,0.0,2,1,1,780.5974999999997,2019-10-12,18,0,1,0
354178,2019-06-30,730,São Paulo,Masculino,23,8,0.0,2,1,0,763.6855416666666,2019-10-07,23,0,2,0
354179,2019-06-30,596,Rio de Janeiro,Feminino,30,1,0.0,2,1,0,33.85579166666667,2019-10-07,23,0,1,0
354180,2019-06-30,686,Minas Gerais,Masculino,39,3,1296.2619,2,1,1,430.08566666666667,2019-10-19,11,0,1,0
354181,2019-06-30,684,Minas Gerais,Feminino,26,2,1140.3539,1,0,0,403.6882916666667,2019-10-03,27,0,1,0
354182,2019-06-30,797,Minas Gerais,Masculino,32,1,1519.2294,1,1,0,36.98775,2019-10-26,4,0,1,0
354183,2019-06-30,658,São Paulo,Feminino,39,4,0.0,1,1,1,614.7085833333333,2019-10-06,24,0,1,0
354184,2019-06-30,653,Rio de Janeiro,Feminino,27,6,1077.5168,2,1,1,139.12258333333332,2019-10-02,28,0,2,0
354185,2019-06-30,641,São Paulo,Masculino,37,6,0.0,2,1,0,188.7885,2019-10-13,17,0,2,0
354186,2019-06-30,656,Rio de Janeiro,Feminino,41,6,1011.7923,2,1,1,146.79420833333333,2019-10-22,8,0,2,0
354187,2019-06-30,750,Rio de Janeiro,Feminino,36,6,0.0,2,1,1,249.23504166666663,2019-10-01,29,0,2,0
354188,2019-06-30,768,São Paulo,Feminino,40,8,0.0,2,0,1,287.8352500000001,2019-10-03,27,0,2,0
354189,2019-06-30,568,São Paulo,Masculino,33,7,0.0,2,1,0,597.7108749999999,2019-10-09,21,0,3,0
354190,2019-06-30,706,Minas Gerais,Masculino,36,9,585.7118,2,1,0,169.89170833333338,2019-10-11,19,0,2,0
354191,2019-06-30,430,Minas Gerais,Feminino,38,8,1530.5864,1,1,0,414.07195833333327,2019-10-09,21,0,3,0
354192,2019-06-30,745,Minas Gerais,Masculino,35,4,982.7034,1,1,0,556.7392916666668,2019-10-19,11,0,1,0
354193,2019-06-30,747,São Paulo,Masculino,43,1,1307.8871,1,0,1,422.89583333333326,2019-08-21,70,1,1,1
354194,2019-06-30,657,Minas Gerais,Masculino,40,7,991.6584,1,0,1,497.22479166666665,2019-08-16,75,1,2,1
354195,2019-06-30,639,São Paulo,Feminino,42,4,0.0,2,0,0,698.6765416666666,2019-10-04,26,0,1,0
354196,2019-06-30,704,São Paulo,Masculino,44,3,0.0,2,0,1,637.0202083333334,2019-10-27,3,0,1,0
354197,2019-06-30,651,Rio de Janeiro,Masculino,23,4,1156.3605,2,1,0,293.3369166666667,2019-10-04,26,0,1,0
354198,2019-06-30,706,Minas Gerais,Feminino,44,2,1859.3218,2,1,0,272.555875,2019-10-10,20,0,1,0
354199,2019-06-30,632,Minas Gerais,Masculino,30,2,725.49,2,0,1,761.37,2019-10-06,24,0,1,0
354200,2019-06-30,751,São Paulo,Masculino,42,4,0.0,2,1,1,339.3441666666667,2019-10-29,1,0,1,0
354201,2019-06-30,767,São Paulo,Feminino,35,2,0.0,2,0,0,601.0474166666667,2019-10-29,1,0,1,0
354202,2019-06-30,741,São Paulo,Masculino,39,5,0.0,1,0,1,167.52941666666666,2019-10-26,4,0,1,0
354203,2019-06-30,651,Minas Gerais,Masculino,29,3,1218.9006,1,1,0,227.2104583333333,2019-08-25,66,1,1,1
354204,2019-06-30,601,São Paulo,Masculino,46,2,997.8607,1,1,1,136.18283333333335,2019-09-02,58,1,3,1
354205,2019-06-30,520,São Paulo,Masculino,34,3,0.0,2,1,1,436.2665,2019-10-12,18,0,3,0
354206,2019-06-30,626,Minas Gerais,Masculino,27,4,1150.8453,2,0,1,112.11429166666667,2019-10-12,18,0,1,0
354207,2019-06-30,811,São Paulo,Masculino,30,6,0.0,2,1,1,752.4638333333332,2019-10-11,19,0,2,0
354208,2019-06-30,730,São Paulo,Feminino,32,9,1276.6169,1,0,0,253.7729583333333,2019-10-11,19,0,2,0
354209,2019-06-30,604,Minas Gerais,Feminino,47,4,1189.076,1,0,1,199.07145833333328,2019-08-25,66,1,0,1
354210,2019-06-30,499,Minas Gerais,Feminino,44,6,776.2733000000002,2,1,0,450.9278333333333,2019-10-12,18,0,3,0
354211,2019-06-30,754,Rio de Janeiro,Masculino,40,2,1606.2517,1,0,1,14.810958333333335,2019-10-20,10,0,1,0
354212,2019-06-30,716,Rio de Janeiro,Feminino,29,8,0.0,2,0,0,327.5705,2019-10-11,19,0,2,0
354213,2019-06-30,636,São Paulo,Feminino,20,10,1242.6686,1,0,0,419.028375,2019-10-04,26,0,2,0
354214,2019-06-30,470,São Paulo,Feminino,25,8,1279.7406,2,1,1,763.5806250000003,2019-10-27,3,0,3,0
354215,2019-06-30,444,São Paulo,Masculino,43,3,0.0,2,1,1,663.0467083333333,2019-10-25,5,0,3,0
354216,2019-06-30,809,Rio de Janeiro,Feminino,48,2,0.0,1,1,0,670.7368750000003,2019-07-10,112,1,1,1
354217,2019-06-30,850,Minas Gerais,Feminino,30,3,1049.1135000000004,2,1,1,178.88858333333337,2019-10-30,0,0,1,0
354218,2019-06-30,637,São Paulo,Masculino,27,1,0.0,2,1,0,380.38,2019-10-21,9,0,1,0
354219,2019-06-30,512,São Paulo,Masculino,43,1,0.0,2,1,1,218.63066666666668,2019-10-16,14,0,3,0
354220,2019-06-30,774,Rio de Janeiro,Feminino,43,1,1106.4654,1,0,0,453.3511666666666,2019-10-23,7,0,1,0
354221,2019-06-30,641,São Paulo,Masculino,57,5,0.0,2,1,1,510.2049166666667,2019-10-13,17,0,0,0
354222,2019-06-30,586,Minas Gerais,Masculino,42,6,1267.0449,2,1,0,173.67625,2019-10-12,18,0,3,0
354223,2019-06-30,611,São Paulo,Masculino,30,9,0.0,2,1,1,620.3653750000002,2019-10-12,18,0,2,0
354224,2019-06-30,660,Rio de Janeiro,Masculino,31,1,845.6003999999998,1,1,1,574.1010416666667,2019-10-11,19,0,1,0
354225,2019-06-30,532,São Paulo,Masculino,43,9,0.0,2,0,0,794.0579583333333,2019-08-22,69,1,3,1
354226,2019-06-30,557,Minas Gerais,Feminino,38,2,1298.9356,1,0,0,425.3167916666666,2019-10-16,14,0,3,0
354227,2019-06-30,730,Rio de Janeiro,Masculino,25,5,1673.8581,1,1,1,234.614625,2019-10-30,0,0,1,0
354228,2019-06-30,535,São Paulo,Feminino,27,6,0.0,2,0,1,207.39825,2019-10-22,8,0,3,0
354229,2019-06-30,773,Minas Gerais,Feminino,36,4,1058.5871,1,0,1,18.314375,2019-10-02,28,0,1,0
354230,2019-06-30,510,Minas Gerais,Feminino,44,4,1230.7089,1,1,0,118.58870833333332,2019-07-19,103,1,3,1
354231,2019-06-30,539,São Paulo,Masculino,39,1,0.0,1,1,1,117.43625,2019-10-18,12,0,3,0
354232,2019-06-30,690,Rio de Janeiro,Feminino,48,2,0.0,2,1,1,13.12125,2019-10-17,13,0,0,0
354233,2019-06-30,821,São Paulo,Feminino,40,1,0.0,2,1,0,809.4713333333333,2019-10-21,9,0,1,0
354234,2019-06-30,687,Minas Gerais,Masculino,35,1,1251.4124000000004,2,1,1,618.9044583333333,2019-10-06,24,0,1,0
354235,2019-06-30,557,São Paulo,Feminino,46,4,961.7317,2,1,1,484.909625,2019-10-23,7,0,3,0
354236,2019-06-30,532,Rio de Janeiro,Feminino,37,5,0.0,2,0,1,28.17433333333333,2019-10-13,17,0,3,0
354237,2019-06-30,540,Rio de Janeiro,Masculino,39,2,0.0,2,1,0,341.64966666666663,2019-10-16,14,0,3,0
354238,2019-06-30,705,São Paulo,Feminino,55,8,0.0,2,1,1,59.9695,2019-10-26,4,0,0,0
354239,2019-06-30,542,Minas Gerais,Feminino,35,9,1275.4311,2,1,0,1.9539166666666667,2019-07-16,106,1,2,1
354240,2019-06-30,706,São Paulo,Masculino,38,1,0.0,2,1,0,509.91475,2019-10-10,20,0,1,0
354241,2019-06-30,765,São Paulo,Feminino,56,1,0.0,1,1,0,55.12054166666667,2019-09-14,46,1,0,1
354242,2019-06-30,529,São Paulo,Masculino,67,8,1031.0156,2,1,1,641.6750833333333,2019-07-09,113,1,0,1
354243,2019-06-30,714,São Paulo,Masculino,54,7,1261.1328,1,1,0,469.90575,2019-10-05,25,0,0,0
354244,2019-06-30,582,São Paulo,Masculino,41,1,404.8876,1,1,0,535.5367916666668,2019-10-10,20,0,3,0
354245,2019-06-30,609,Minas Gerais,Feminino,40,10,1373.8977,2,1,0,708.8425833333333,2019-10-05,25,0,2,0
354246,2019-06-30,518,São Paulo,Feminino,28,9,851.4636,1,0,0,11.682875,2019-10-09,21,0,3,0
354247,2019-06-30,791,Minas Gerais,Masculino,35,5,1298.2858,1,1,1,757.9927500000003,2019-07-06,116,1,1,1
354248,2019-06-30,747,São Paulo,Masculino,42,4,802.1436,1,1,0,480.17483333333337,2019-08-01,90,1,1,1
354249,2019-06-30,565,São Paulo,Feminino,40,2,0.0,2,1,1,541.483875,2019-10-08,22,0,3,0
354250,2019-06-30,735,São Paulo,Masculino,34,1,1417.9643,1,1,0,191.07704166666664,2019-10-03,27,0,1,0
354251,2019-06-30,697,São Paulo,Feminino,49,7,1952.3829,4,0,1,546.1814999999998,2019-07-05,117,1,0,1
354252,2019-06-30,813,Minas Gerais,Masculino,27,6,1113.4815,1,1,0,193.42691666666667,2019-10-24,6,0,2,0
354253,2019-06-30,772,São Paulo,Masculino,43,6,0.0,2,1,1,240.31616666666665,2019-10-12,18,0,2,0
354254,2019-06-30,606,São Paulo,Feminino,71,8,0.0,2,1,1,707.2581666666665,2019-10-01,29,0,0,0
354255,2019-06-30,667,Minas Gerais,Feminino,42,10,644.0426,2,0,0,108.42654166666668,2019-10-23,7,0,2,0
354256,2019-06-30,637,Minas Gerais,Masculino,40,9,1543.0967,1,1,1,522.2256666666667,2019-07-19,103,1,2,1
354257,2019-06-30,542,São Paulo,Masculino,67,10,1294.3136,1,0,1,88.93225000000002,2019-10-04,26,0,0,0
354258,2019-06-30,762,Rio de Janeiro,Feminino,43,5,1342.0467,1,1,1,583.2125416666668,2019-10-17,13,0,1,0
354259,2019-06-30,698,São Paulo,Feminino,39,4,0.0,2,0,1,197.7325833333333,2019-10-29,1,0,1,0
354260,2019-06-30,850,São Paulo,Feminino,32,8,0.0,2,1,1,231.6408333333333,2019-10-03,27,0,2,0
354261,2019-06-30,621,São Paulo,Feminino,50,5,0.0,2,1,0,798.9855833333335,2019-09-07,53,1,0,1
354262,2019-06-30,671,Minas Gerais,Feminino,48,9,1167.1106,2,0,0,318.2224166666667,2019-10-24,6,0,2,0
354263,2019-06-30,775,São Paulo,Masculino,31,9,0.0,2,1,0,705.3271250000003,2019-10-29,1,0,2,0
354264,2019-06-30,504,Rio de Janeiro,Masculino,34,0,549.8081,1,1,1,570.4578333333334,2019-10-15,15,0,3,0
354265,2019-06-30,751,Rio de Janeiro,Feminino,37,3,997.7385,2,1,0,228.608,2019-10-27,3,0,1,0
354266,2019-06-30,691,Minas Gerais,Masculino,30,7,1012.3177,2,0,0,652.206,2019-10-17,13,0,2,0
354267,2019-06-30,841,Minas Gerais,Masculino,32,2,1170.7021,1,1,0,472.8425,2019-10-30,0,0,1,0
354268,2019-06-30,709,Minas Gerais,Masculino,23,8,733.1403999999999,2,1,0,264.3602916666667,2019-10-15,15,0,2,0
354269,2019-06-30,673,São Paulo,Masculino,37,2,0.0,1,1,1,56.76675,2019-10-15,15,0,1,0
354270,2019-06-30,541,São Paulo,Masculino,37,9,2123.1403,1,0,1,620.0605833333334,2019-10-14,16,0,3,0
354271,2019-06-30,661,São Paulo,Feminino,31,3,1360.6782,2,1,0,273.199625,2019-10-22,8,0,1,0
354272,2019-06-30,784,Rio de Janeiro,Feminino,42,2,1090.5204,2,1,0,26.70645833333333,2019-10-10,20,0,1,0
354273,2019-06-30,742,São Paulo,Feminino,35,2,791.2617,1,1,1,529.156375,2019-10-09,21,0,1,0
354274,2019-06-30,850,Rio de Janeiro,Feminino,55,7,0.0,1,0,0,715.678625,2019-09-15,45,1,0,1
354275,2019-06-30,443,São Paulo,Feminino,35,9,1083.08,1,1,0,537.6299583333333,2019-08-13,78,1,3,1
354276,2019-06-30,778,Minas Gerais,Feminino,48,3,1022.9056,2,1,0,761.2137916666667,2019-10-06,24,0,1,0
354277,2019-06-30,529,São Paulo,Masculino,39,6,1020.2508,2,1,0,51.46254166666667,2019-10-08,22,0,3,0
354278,2019-06-30,678,Minas Gerais,Feminino,37,2,1133.8307,1,1,1,563.0165,2019-10-15,15,0,1,0
354279,2019-06-30,516,Rio de Janeiro,Feminino,65,9,1025.411,1,1,0,756.2100833333334,2019-10-05,25,0,0,0
354280,2019-06-30,469,Rio de Janeiro,Masculino,35,5,0.0,2,1,0,777.0432083333333,2019-10-18,12,0,3,0
354281,2019-06-30,786,Rio de Janeiro,Masculino,40,6,0.0,2,0,0,171.87,2019-10-07,23,0,2,0
354282,2019-06-30,703,São Paulo,Feminino,41,6,1099.4151,1,1,0,484.447,2019-10-17,13,0,2,0
354283,2019-06-30,579,Minas Gerais,Masculino,41,0,1417.4968,1,0,1,38.33970833333333,2019-10-15,15,0,3,0
354284,2019-06-30,565,São Paulo,Masculino,38,5,0.0,2,0,1,335.9596666666667,2019-10-04,26,0,3,0
354285,2019-06-30,443,São Paulo,Masculino,44,2,0.0,1,1,0,663.1904166666667,2019-10-19,11,0,3,0
354286,2019-06-30,589,São Paulo,Masculino,37,7,851.4648,2,1,0,360.375375,2019-08-01,90,1,3,1
354287,2019-06-30,691,São Paulo,Feminino,44,6,1340.661,2,1,1,823.218375,2019-10-13,17,0,2,0
354288,2019-06-30,711,São Paulo,Feminino,28,8,0.0,2,0,0,438.1662083333334,2019-10-27,3,0,2,0
354289,2019-06-30,775,Rio de Janeiro,Masculino,27,4,0.0,1,1,1,170.03025,2019-10-24,6,0,1,0
354290,2019-06-30,621,São Paulo,Masculino,35,7,876.1928999999999,1,1,0,0.5972500000000001,2019-10-03,27,0,2,0
354291,2019-06-30,350,São Paulo,Masculino,51,10,0.0,1,1,1,524.2657916666666,2019-09-22,38,1,3,1
354292,2019-06-30,668,Rio de Janeiro,Feminino,30,8,0.0,2,1,0,576.9404166666667,2019-10-16,14,0,2,0
354293,2019-06-30,633,Rio de Janeiro,Masculino,27,3,0.0,2,1,0,183.3704583333333,2019-10-20,10,0,1,0
354294,2019-06-30,697,Minas Gerais,Masculino,43,8,1034.0916,1,1,0,278.722,2019-07-03,119,1,2,1
354295,2019-06-30,734,Minas Gerais,Feminino,30,7,1230.4038,1,1,1,318.76275,2019-10-24,6,0,2,0
354296,2019-06-30,434,São Paulo,Masculino,41,4,1081.2852,1,0,1,236.60045833333328,2019-10-17,13,0,3,0
354297,2019-06-30,646,Minas Gerais,Masculino,48,8,1690.2333,2,1,1,731.9064583333333,2019-10-10,20,0,0,0
354298,2019-06-30,764,São Paulo,Masculino,30,5,0.0,2,0,1,438.1485833333333,2019-10-16,14,0,1,0
354299,2019-06-30,727,Rio de Janeiro,Feminino,41,10,0.0,2,0,1,197.78566666666663,2019-10-12,18,0,2,0
354300,2019-06-30,724,São Paulo,Feminino,29,6,0.0,2,0,1,269.7062916666667,2019-10-22,8,0,2,0
354301,2019-06-30,749,Rio de Janeiro,Masculino,42,9,2222.6763,1,0,0,421.2868750000002,2019-09-09,51,1,2,1
354302,2019-06-30,706,Minas Gerais,Feminino,47,10,1440.9042000000004,1,1,0,587.245625,2019-08-14,77,1,2,1
354303,2019-06-30,728,São Paulo,Masculino,30,10,1148.3543,1,0,1,156.9270416666666,2019-10-15,15,0,2,0
354304,2019-06-30,636,São Paulo,Masculino,44,2,0.0,2,0,0,360.06004166666673,2019-10-19,11,0,1,0
354305,2019-06-30,634,São Paulo,Masculino,34,3,1450.3092,1,1,1,174.25270833333337,2019-10-23,7,0,1,0
354306,2019-06-30,627,São Paulo,Masculino,43,8,712.403,1,0,1,532.2256666666667,2019-10-23,7,0,2,0
354307,2019-06-30,518,São Paulo,Masculino,59,5,1387.7215,1,0,1,516.1333333333333,2019-10-23,7,0,0,0
354308,2019-06-30,687,Rio de Janeiro,Feminino,29,7,936.1707,1,0,1,471.0455,2019-10-11,19,0,2,0
354309,2019-06-30,622,Rio de Janeiro,Feminino,23,8,0.0,2,1,1,547.4557916666669,2019-10-27,3,0,2,0
354310,2019-06-30,693,Rio de Janeiro,Feminino,45,4,0.0,2,1,1,110.78983333333332,2019-10-06,24,0,1,0
354311,2019-06-30,450,Rio de Janeiro,Masculino,25,9,742.372,2,0,1,814.4306250000003,2019-10-22,8,0,3,0
354312,2019-06-30,664,Minas Gerais,Feminino,49,5,1274.2178,2,1,0,453.653125,2019-08-21,70,1,0,1
354313,2019-06-30,663,Rio de Janeiro,Feminino,28,8,612.747,2,1,0,566.8935416666667,2019-10-11,19,0,2,0
354314,2019-06-30,660,São Paulo,Masculino,34,8,1064.8666,2,0,1,759.4277500000002,2019-10-01,29,0,2,0
354315,2019-06-30,579,São Paulo,Feminino,29,10,731.9452,2,1,1,538.3712083333332,2019-10-24,6,0,2,0
