"ClientId","DataExtracao","Score_Credito","Estado","Gênero","Idade","Tempo_Cliente","Limite_Credito_Mercado","Qte_Categorias","Usa_Cartao_Credito","Programa_Fidelidade","Sum_Pedidos_Acumulados","ClientId","DataUltimaTransacao"
353244,2019-06-30,457,São Paulo,Feminino,33,7,1278.3754,1,0,1,250.054875,353244,2019-10-10
353245,2019-06-30,695,São Paulo,Masculino,36,4,1615.33,1,1,0,420.587125,353245,2019-10-08
353246,2019-06-30,645,São Paulo,Masculino,31,7,1611.717,2,1,0,52.49975000000002,353246,2019-07-26
353247,2019-06-30,647,Rio de Janeiro,Masculino,32,9,809.5836,1,1,1,535.7947083333332,353247,2019-10-21
353248,2019-06-30,808,Rio de Janeiro,Masculino,25,7,0.0,2,0,1,96.584875,353248,2019-10-27
353249,2019-06-30,641,São Paulo,Masculino,33,2,1461.936,2,1,1,232.48679166666665,353249,2019-08-17
353250,2019-06-30,700,Rio de Janeiro,Masculino,29,8,0.0,2,0,1,633.7375833333333,353250,2019-10-25
353251,2019-06-30,660,Minas Gerais,Masculino,26,4,1150.2176,1,0,1,676.8460416666667,353251,2019-10-16
353252,2019-06-30,615,Rio de Janeiro,Masculino,41,1,1267.7342999999996,1,1,1,231.46358333333333,353252,2019-10-18
353253,2019-06-30,705,Minas Gerais,Feminino,40,3,928.8991,1,1,1,456.23620833333337,353253,2019-10-09
353254,2019-06-30,718,São Paulo,Masculino,48,9,0.0,2,1,1,300.44012500000014,353254,2019-10-21
353255,2019-06-30,754,São Paulo,Masculino,61,5,1466.2235,1,1,1,174.23008333333337,353255,2019-09-24
353256,2019-06-30,713,Minas Gerais,Masculino,45,4,1310.3814,1,1,0,308.35433333333333,353256,2019-09-07
353257,2019-06-30,587,São Paulo,Feminino,46,6,888.2028999999999,1,0,0,292.60141666666664,353257,2019-10-24
353258,2019-06-30,569,Rio de Janeiro,Masculino,31,1,1154.0697,1,0,0,606.3675833333334,353258,2019-10-21
353259,2019-06-30,568,São Paulo,Feminino,38,3,1329.5192000000004,1,0,1,518.6928333333333,353259,2019-10-17
353260,2019-06-30,634,Minas Gerais,Masculino,74,5,1088.917,1,1,0,41.99175,353260,2019-10-12
353261,2019-06-30,770,Minas Gerais,Feminino,46,5,1417.8863,2,0,0,687.363375,353261,2019-10-29
353262,2019-06-30,676,Rio de Janeiro,Feminino,64,4,1169.5432,1,1,1,379.7895,353262,2019-10-11
353263,2019-06-30,723,Minas Gerais,Feminino,47,10,904.5,2,0,0,430.747125,353263,2019-09-28
353264,2019-06-30,614,Minas Gerais,Feminino,39,8,1259.9722,1,1,1,533.5389166666666,353264,2019-08-29
353265,2019-06-30,601,Rio de Janeiro,Feminino,41,3,0.0,2,1,0,226.42845833333337,353265,2019-10-27
353266,2019-06-30,592,São Paulo,Masculino,60,9,0.0,4,1,1,56.72504166666666,353266,2019-09-18
353267,2019-06-30,605,Rio de Janeiro,Feminino,36,9,0.0,2,0,1,148.00679166666666,353267,2019-10-19
353268,2019-06-30,752,Rio de Janeiro,Feminino,31,4,1446.3785999999998,2,1,0,168.73633333333333,353268,2019-10-18
353269,2019-06-30,677,São Paulo,Feminino,29,3,866.1635000000001,1,0,0,382.9329166666665,353269,2019-08-11
353270,2019-06-30,850,São Paulo,Masculino,31,8,0.0,2,1,0,744.44875,353270,2019-10-04
353271,2019-06-30,608,Minas Gerais,Feminino,48,2,1279.2425,2,1,0,134.17754166666666,353271,2019-10-28
353272,2019-06-30,786,Rio de Janeiro,Feminino,34,9,0.0,2,1,0,487.643,353272,2019-10-10
353273,2019-06-30,777,São Paulo,Feminino,29,9,1312.4061,1,1,1,682.2753749999998,353273,2019-07-26
353274,2019-06-30,667,Rio de Janeiro,Masculino,31,5,0.0,2,1,1,84.777875,353274,2019-10-17
353275,2019-06-30,848,Rio de Janeiro,Masculino,35,5,1200.4674,2,1,0,352.96104166666663,353275,2019-10-25
353276,2019-06-30,486,São Paulo,Feminino,39,8,978.1936,1,0,1,502.21379166666674,353276,2019-10-15
353277,2019-06-30,598,Rio de Janeiro,Feminino,64,1,629.7993,1,1,1,634.4732083333333,353277,2019-10-01
353278,2019-06-30,506,São Paulo,Feminino,40,3,0.0,1,1,1,601.4399166666666,353278,2019-10-23
353279,2019-06-30,612,Minas Gerais,Masculino,46,9,1614.5003,1,1,1,404.00416666666666,353279,2019-09-19
353280,2019-06-30,545,São Paulo,Masculino,30,3,0.0,2,1,0,709.6142916666668,353280,2019-10-12
353281,2019-06-30,793,São Paulo,Masculino,56,8,1194.9625,2,1,0,124.504125,353281,2019-10-24
353282,2019-06-30,682,São Paulo,Feminino,30,9,0.0,2,1,1,812.937125,353282,2019-10-15
353283,2019-06-30,517,São Paulo,Masculino,62,1,437.7266,3,1,0,782.3176666666666,353283,2019-07-24
353284,2019-06-30,684,São Paulo,Masculino,32,9,1002.4941,2,0,1,281.665375,353284,2019-10-07
353285,2019-06-30,692,Rio de Janeiro,Masculino,46,2,0.0,2,1,1,441.59620833333327,353285,2019-10-05
353286,2019-06-30,740,São Paulo,Feminino,60,5,1080.2808,2,0,0,108.25175,353286,2019-08-02
353287,2019-06-30,666,Minas Gerais,Masculino,71,1,530.1329000000002,2,1,1,467.5943333333333,353287,2019-10-26
353288,2019-06-30,693,São Paulo,Masculino,68,2,0.0,2,1,1,249.43733333333333,353288,2019-10-27
353289,2019-06-30,757,Minas Gerais,Masculino,33,1,1220.8867,1,1,0,177.4212083333333,353289,2019-10-30
353290,2019-06-30,684,Minas Gerais,Masculino,18,9,905.44,1,0,1,19.905125,353290,2019-10-29
353291,2019-06-30,691,Rio de Janeiro,Masculino,35,6,0.0,2,0,1,741.8257083333334,353291,2019-10-03
353292,2019-06-30,842,São Paulo,Masculino,44,3,1412.5218,4,0,1,535.5048333333333,353292,2019-08-16
353293,2019-06-30,482,São Paulo,Feminino,35,5,1478.1305,2,0,0,454.2905,353293,2019-10-22
353294,2019-06-30,735,São Paulo,Masculino,55,6,1341.4068,1,1,0,9.4495,353294,2019-10-18
353295,2019-06-30,681,São Paulo,Feminino,63,7,0.0,2,1,1,229.3936666666667,353295,2019-10-10
353296,2019-06-30,616,São Paulo,Feminino,31,8,0.0,1,0,1,318.567375,353296,2019-10-08
353297,2019-06-30,850,São Paulo,Feminino,35,2,1285.4849000000004,4,1,0,314.495625,353297,2019-08-10
353298,2019-06-30,635,São Paulo,Masculino,43,10,1221.9821000000004,2,0,1,746.4355833333334,353298,2019-10-06
353299,2019-06-30,638,Minas Gerais,Masculino,42,8,1451.7784,1,1,0,806.1322499999997,353299,2019-09-05
353300,2019-06-30,820,Rio de Janeiro,Feminino,31,2,942.2253,1,1,0,431.545,353300,2019-10-20
353301,2019-06-30,694,Minas Gerais,Feminino,58,1,1432.1222,1,0,0,427.619,353301,2019-07-15
353302,2019-06-30,713,São Paulo,Masculino,41,3,0.0,2,1,0,232.3835,353302,2019-10-04
353303,2019-06-30,543,Minas Gerais,Masculino,41,6,1433.5041,1,1,1,800.2923333333333,353303,2019-07-04
353304,2019-06-30,649,São Paulo,Feminino,41,3,1309.3183,1,1,1,603.3682083333333,353304,2019-10-08
353305,2019-06-30,777,São Paulo,Feminino,30,4,1378.5131,1,1,0,20.867625,353305,2019-07-31
353306,2019-06-30,561,São Paulo,Masculino,33,6,0.0,2,0,0,723.6682916666667,353306,2019-10-24
353307,2019-06-30,724,Rio de Janeiro,Masculino,41,5,0.0,1,0,1,482.3080833333333,353307,2019-10-03
353308,2019-06-30,665,Rio de Janeiro,Feminino,51,8,0.0,1,1,1,162.20200000000003,353308,2019-07-26
353309,2019-06-30,441,São Paulo,Masculino,60,1,1406.1415,1,0,1,726.5884583333333,353309,2019-10-08
353310,2019-06-30,579,Rio de Janeiro,Masculino,22,3,1186.8057,1,1,1,207.62416666666667,353310,2019-10-25
353311,2019-06-30,777,Minas Gerais,Masculino,35,7,1229.1769,1,1,1,317.3736666666666,353311,2019-10-17
353312,2019-06-30,739,São Paulo,Feminino,36,0,0.0,2,0,0,556.1065416666668,353312,2019-10-15
353313,2019-06-30,660,São Paulo,Masculino,40,5,1317.5411,2,1,1,161.50670833333334,353313,2019-10-19
353314,2019-06-30,554,São Paulo,Feminino,35,8,0.0,2,1,1,736.5810833333333,353314,2019-10-22
353315,2019-06-30,850,São Paulo,Feminino,24,6,0.0,2,1,1,54.83291666666668,353315,2019-10-03
353316,2019-06-30,842,Minas Gerais,Feminino,35,9,1199.4809,1,1,0,200.90820833333328,353316,2019-07-12
353317,2019-06-30,785,São Paulo,Feminino,38,1,0.0,1,1,0,562.3535416666667,353317,2019-08-26
353318,2019-06-30,550,São Paulo,Masculino,25,0,0.0,2,1,1,767.5879583333333,353318,2019-10-06
353319,2019-06-30,750,Rio de Janeiro,Feminino,39,6,0.0,2,0,0,80.26804166666669,353319,2019-10-07
353320,2019-06-30,490,Rio de Janeiro,Feminino,38,3,972.661,1,1,1,386.655125,353320,2019-10-23
353321,2019-06-30,605,Minas Gerais,Masculino,28,10,1136.9083,1,1,0,137.976,353321,2019-10-22
353322,2019-06-30,563,Rio de Janeiro,Feminino,42,6,990.5622,2,1,0,643.1164583333334,353322,2019-09-03
353323,2019-06-30,675,São Paulo,Masculino,34,8,0.0,2,1,1,770.175875,353323,2019-10-08
353324,2019-06-30,621,Rio de Janeiro,Feminino,36,7,1163.3868,1,1,1,648.9311666666667,353324,2019-10-17
353325,2019-06-30,850,São Paulo,Masculino,40,6,973.3999,1,0,1,370.06354166666665,353325,2019-10-25
353326,2019-06-30,711,São Paulo,Masculino,41,3,0.0,2,1,1,807.2815416666667,353326,2019-10-01
353327,2019-06-30,549,Minas Gerais,Feminino,55,1,1375.9231,2,0,1,485.61675000000014,353327,2019-09-10
353328,2019-06-30,764,Minas Gerais,Masculino,34,6,1087.6027,2,1,0,693.0199583333334,353328,2019-09-20
353329,2019-06-30,627,Minas Gerais,Masculino,30,3,1287.7088,2,1,1,167.495875,353329,2019-10-15
353330,2019-06-30,850,São Paulo,Feminino,34,2,0.0,2,0,0,216.32933333333332,353330,2019-10-12
353331,2019-06-30,614,Rio de Janeiro,Feminino,36,1,440.5484,1,1,1,305.53783333333337,353331,2019-10-14
353332,2019-06-30,685,Minas Gerais,Feminino,44,2,1196.5753,1,1,0,605.779375,353332,2019-09-23
353333,2019-06-30,683,Minas Gerais,Feminino,49,7,1087.9763,2,0,0,586.51325,353333,2019-10-22
353334,2019-06-30,643,Rio de Janeiro,Masculino,35,2,0.0,2,0,0,283.2472916666667,353334,2019-10-14
353335,2019-06-30,561,Minas Gerais,Feminino,49,1,1020.2532,1,1,0,554.3818333333334,353335,2019-09-07
353336,2019-06-30,601,Rio de Janeiro,Feminino,20,9,1224.4661,2,1,0,361.63291666666663,353336,2019-10-14
353337,2019-06-30,766,São Paulo,Feminino,27,7,1587.8667,2,0,1,198.246875,353337,2019-10-27
353338,2019-06-30,699,São Paulo,Masculino,29,3,1256.8928999999996,1,1,1,631.7654583333333,353338,2019-10-03
353339,2019-06-30,850,Minas Gerais,Masculino,29,1,1546.4041,1,1,1,683.4979583333334,353339,2019-10-27
353340,2019-06-30,792,Minas Gerais,Feminino,50,4,1467.1076,1,1,0,68.86833333333334,353340,2019-08-25
353341,2019-06-30,636,Minas Gerais,Masculino,67,7,1367.0935,1,0,1,278.1379166666667,353341,2019-08-17
353342,2019-06-30,850,Minas Gerais,Masculino,43,5,1293.0509,2,0,1,80.18575000000003,353342,2019-10-13
353343,2019-06-30,628,Rio de Janeiro,Masculino,40,10,0.0,2,1,0,432.63575,353343,2019-10-18
353344,2019-06-30,736,São Paulo,Feminino,63,10,0.0,2,0,1,2.094583333333333,353344,2019-10-02
353345,2019-06-30,711,São Paulo,Feminino,21,0,828.4433,2,0,1,5.8695,353345,2019-10-03
353346,2019-06-30,583,Rio de Janeiro,Feminino,22,2,0.0,2,0,1,24.939,353346,2019-10-15
353347,2019-06-30,757,São Paulo,Masculino,46,0,0.0,2,1,0,156.0835416666667,353347,2019-10-20
353348,2019-06-30,749,Minas Gerais,Feminino,33,10,766.9222,1,0,1,126.65179166666668,353348,2019-10-05
353349,2019-06-30,705,São Paulo,Masculino,34,7,1177.1584,1,1,0,10.411125,353349,2019-10-30
353350,2019-06-30,585,São Paulo,Masculino,54,8,871.0532000000002,1,1,1,230.60891666666663,353350,2019-10-21
353351,2019-06-30,437,São Paulo,Feminino,43,6,0.0,1,1,0,618.0457083333333,353351,2019-09-10
353352,2019-06-30,741,São Paulo,Feminino,64,2,693.1116000000002,1,1,1,246.8238333333333,353352,2019-10-02
353353,2019-06-30,738,São Paulo,Masculino,26,9,0.0,2,1,1,202.68725,353353,2019-10-14
353354,2019-06-30,586,Rio de Janeiro,Feminino,33,10,669.4866999999998,2,1,1,586.4959583333333,353354,2019-10-13
353355,2019-06-30,627,São Paulo,Feminino,57,9,0.0,2,1,1,448.80175,353355,2019-10-21
353356,2019-06-30,551,Rio de Janeiro,Masculino,76,2,1284.1071000000004,2,1,1,757.161375,353356,2019-10-01
353357,2019-06-30,606,Minas Gerais,Masculino,38,3,998.9753,1,0,0,154.394375,353357,2019-10-20
353358,2019-06-30,674,São Paulo,Masculino,22,3,0.0,1,1,1,724.7524583333333,353358,2019-10-05
353359,2019-06-30,584,Minas Gerais,Feminino,31,6,1526.2234,1,1,0,413.745,353359,2019-10-27
353360,2019-06-30,590,São Paulo,Masculino,40,8,0.0,2,1,0,262.22095833333333,353360,2019-10-12
353361,2019-06-30,585,São Paulo,Masculino,56,4,1382.2719,2,1,1,230.366,353361,2019-10-20
353362,2019-06-30,508,São Paulo,Feminino,25,2,1113.9553,1,0,1,200.8210833333333,353362,2019-10-11
353363,2019-06-30,458,Minas Gerais,Masculino,44,7,843.8657000000002,1,1,0,744.3447083333333,353363,2019-10-13
353364,2019-06-30,692,São Paulo,Feminino,36,3,0.0,2,1,1,34.509249999999994,353364,2019-10-29
353365,2019-06-30,502,Minas Gerais,Masculino,33,5,1746.7365,2,1,0,138.7523333333333,353365,2019-10-21
353366,2019-06-30,518,São Paulo,Masculino,46,3,0.0,2,1,0,318.81579166666666,353366,2019-10-12
353367,2019-06-30,660,Minas Gerais,Masculino,46,5,1090.1965,2,1,1,140.33566666666667,353367,2019-10-16
353368,2019-06-30,698,Minas Gerais,Feminino,52,1,1079.0675,1,1,0,703.6932916666667,353368,2019-08-31
353369,2019-06-30,678,São Paulo,Masculino,54,7,1289.1497,1,0,0,798.942625,353369,2019-08-06
353370,2019-06-30,773,Rio de Janeiro,Masculino,63,9,1111.7983,1,1,1,387.87925,353370,2019-10-01
353371,2019-06-30,619,Minas Gerais,Feminino,52,8,1240.9913,1,0,0,99.60216666666665,353371,2019-10-14
353372,2019-06-30,684,Minas Gerais,Masculino,59,9,1224.7109,1,0,1,65.86279166666667,353372,2019-10-03
353373,2019-06-30,635,São Paulo,Masculino,34,3,1346.924,2,1,1,349.05425,353373,2019-10-29
353374,2019-06-30,680,São Paulo,Feminino,25,4,1238.165,1,1,1,375.67645833333336,353374,2019-10-20
353375,2019-06-30,608,Minas Gerais,Masculino,34,3,1062.8854,1,1,1,152.66354166666667,353375,2019-10-30
353376,2019-06-30,603,Minas Gerais,Feminino,55,7,1277.2325,2,1,0,581.1212916666666,353376,2019-09-09
353377,2019-06-30,579,Rio de Janeiro,Masculino,43,2,1458.4382,1,1,1,826.6765416666667,353377,2019-08-21
353378,2019-06-30,756,Minas Gerais,Feminino,34,2,1482.0072,1,0,0,810.7686666666667,353378,2019-10-17
353379,2019-06-30,611,São Paulo,Masculino,30,2,1041.4565,1,0,0,665.1235000000003,353379,2019-10-09
353380,2019-06-30,532,Minas Gerais,Masculino,24,8,1427.5525,1,0,0,142.63116666666667,353380,2019-10-02
353381,2019-06-30,684,Minas Gerais,Feminino,63,3,812.4578999999999,1,1,0,290.1804583333333,353381,2019-07-22
353382,2019-06-30,647,Minas Gerais,Feminino,33,3,1685.6046,2,0,0,376.1256666666666,353382,2019-10-21
353383,2019-06-30,583,São Paulo,Masculino,38,8,0.0,1,1,0,199.36900000000003,353383,2019-10-17
353384,2019-06-30,774,Minas Gerais,Masculino,42,2,1321.9394,2,1,1,678.6063333333333,353384,2019-10-26
353385,2019-06-30,677,São Paulo,Masculino,58,9,0.0,1,0,1,702.7099999999997,353385,2019-10-15
353386,2019-06-30,542,Minas Gerais,Masculino,25,8,1393.3010000000004,1,0,0,226.55154166666665,353386,2019-10-09
353387,2019-06-30,613,Rio de Janeiro,Masculino,29,0,0.0,2,0,1,557.9055000000002,353387,2019-10-05
353388,2019-06-30,666,São Paulo,Masculino,40,5,0.0,2,1,0,616.1585416666667,353388,2019-10-07
353389,2019-06-30,777,São Paulo,Feminino,28,2,1345.715,1,0,1,492.97241666666673,353389,2019-10-28
353390,2019-06-30,581,Minas Gerais,Masculino,50,2,1438.292,2,1,0,755.1009999999997,353390,2019-08-23
353391,2019-06-30,705,São Paulo,Masculino,32,7,0.0,2,1,0,33.006541666666664,353391,2019-10-08
353392,2019-06-30,673,São Paulo,Feminino,44,8,1334.4497,1,0,1,23.784125,353392,2019-10-04
353393,2019-06-30,594,Minas Gerais,Feminino,23,4,1047.5384,2,1,0,236.4855,353393,2019-07-01
353394,2019-06-30,648,Minas Gerais,Feminino,51,2,1165.7484,1,1,0,17.171,353394,2019-07-11
353395,2019-06-30,605,São Paulo,Masculino,41,10,0.0,2,0,1,405.05454166666647,353395,2019-10-20
353396,2019-06-30,734,São Paulo,Feminino,40,9,1769.148,1,1,1,53.330125,353396,2019-10-12
353397,2019-06-30,572,São Paulo,Feminino,36,8,683.4817999999998,2,0,1,210.0013333333333,353397,2019-10-08
353398,2019-06-30,595,São Paulo,Feminino,33,9,0.0,2,1,1,172.69941666666665,353398,2019-10-18
353399,2019-06-30,749,São Paulo,Masculino,42,2,567.2683000000002,2,0,1,773.0972916666667,353399,2019-10-21
353400,2019-06-30,573,Rio de Janeiro,Masculino,46,3,652.6923,1,0,1,791.6193749999996,353400,2019-08-22
353401,2019-06-30,624,Rio de Janeiro,Masculino,33,6,662.2017,1,0,1,711.7458750000003,353401,2019-10-02
353402,2019-06-30,703,São Paulo,Masculino,56,9,0.0,1,0,0,356.4472083333334,353402,2019-07-12
353403,2019-06-30,665,São Paulo,Feminino,41,8,961.4755,1,1,0,570.9915416666668,353403,2019-10-03
353404,2019-06-30,648,São Paulo,Masculino,42,4,0.0,2,1,0,80.34641666666666,353404,2019-10-11
353405,2019-06-30,850,Rio de Janeiro,Masculino,48,2,0.0,1,1,0,705.93875,353405,2019-09-29
353406,2019-06-30,569,Minas Gerais,Feminino,32,8,1453.3043,1,1,1,550.1610416666666,353406,2019-10-16
353407,2019-06-30,566,São Paulo,Feminino,21,3,0.0,2,1,1,15.110291666666665,353407,2019-10-17
353408,2019-06-30,537,Minas Gerais,Feminino,47,4,1241.9228,2,1,1,212.00629166666667,353408,2019-10-01
353409,2019-06-30,706,Minas Gerais,Feminino,46,7,1112.8818,1,1,1,621.5427083333333,353409,2019-07-18
353410,2019-06-30,734,São Paulo,Masculino,43,7,1078.0567,1,0,0,760.4403333333332,353410,2019-10-18
353411,2019-06-30,586,Minas Gerais,Feminino,36,5,1037.0069,1,1,0,808.6356666666667,353411,2019-08-28
353412,2019-06-30,612,São Paulo,Feminino,38,1,0.0,2,1,1,38.37170833333333,353412,2019-10-26
353413,2019-06-30,648,São Paulo,Masculino,34,0,0.0,1,1,1,699.715875,353413,2019-10-21
353414,2019-06-30,557,São Paulo,Feminino,27,3,877.3908,1,1,1,512.9023333333333,353414,2019-10-15
353415,2019-06-30,643,Rio de Janeiro,Feminino,20,0,1333.1334,1,1,1,16.52370833333334,353415,2019-10-03
353416,2019-06-30,433,São Paulo,Feminino,49,10,0.0,1,1,1,365.4650416666667,353416,2019-10-17
353417,2019-06-30,643,Minas Gerais,Masculino,41,7,1549.0266,1,1,1,206.947,353417,2019-10-12
353418,2019-06-30,488,São Paulo,Feminino,36,0,0.0,2,1,0,569.4800833333334,353418,2019-10-23
353419,2019-06-30,758,Minas Gerais,Masculino,68,6,1125.9585,1,1,0,149.43933333333334,353419,2019-08-06
353420,2019-06-30,743,Minas Gerais,Masculino,39,3,1196.9575,1,0,1,108.90054166666668,353420,2019-10-27
353421,2019-06-30,730,São Paulo,Feminino,47,7,0.0,1,1,0,139.05525,353421,2019-08-30
353422,2019-06-30,746,Rio de Janeiro,Masculino,49,7,0.0,2,0,1,42.06770833333333,353422,2019-10-10
353423,2019-06-30,666,Minas Gerais,Feminino,59,8,1526.1451000000004,2,1,1,786.5929166666666,353423,2019-10-02
353424,2019-06-30,580,Minas Gerais,Feminino,33,7,1316.4701,2,0,0,332.396625,353424,2019-10-06
353425,2019-06-30,850,São Paulo,Masculino,27,6,966.5472,2,0,0,636.4173333333333,353425,2019-10-12
353426,2019-06-30,563,São Paulo,Masculino,22,3,1375.8304,1,0,1,24.13270833333333,353426,2019-10-16
353427,2019-06-30,766,Minas Gerais,Feminino,28,3,627.1784,2,1,1,54.92679166666667,353427,2019-10-16
353428,2019-06-30,659,São Paulo,Masculino,32,9,953.7713,1,0,1,781.4634999999997,353428,2019-10-04
353429,2019-06-30,607,Rio de Janeiro,Masculino,28,1,1359.361,2,1,1,460.66725,353429,2019-10-22
353430,2019-06-30,644,Minas Gerais,Masculino,35,5,1615.9110999999998,3,1,1,265.81508333333335,353430,2019-10-26
353431,2019-06-30,746,São Paulo,Masculino,47,8,1423.8203,1,1,1,258.69425,353431,2019-10-18
353432,2019-06-30,588,Rio de Janeiro,Masculino,33,2,0.0,2,1,1,52.01483333333333,353432,2019-10-26
353433,2019-06-30,691,Rio de Janeiro,Masculino,30,9,0.0,2,0,1,45.67933333333333,353433,2019-10-28
353434,2019-06-30,666,São Paulo,Feminino,38,6,1270.4309,1,1,1,34.3625,353434,2019-10-05
353435,2019-06-30,640,Rio de Janeiro,Feminino,46,3,0.0,1,1,1,651.0836666666668,353435,2019-10-11
353436,2019-06-30,611,Minas Gerais,Feminino,29,4,788.8588000000002,2,1,1,112.19870833333331,353436,2019-10-07
353437,2019-06-30,651,Rio de Janeiro,Feminino,45,8,959.229,1,1,0,353.2600833333333,353437,2019-07-16
353438,2019-06-30,529,São Paulo,Feminino,29,8,0.0,2,1,0,82.67545833333334,353438,2019-10-17
353439,2019-06-30,676,São Paulo,Feminino,36,3,917.1159,1,1,1,397.472625,353439,2019-10-11
353440,2019-06-30,639,Minas Gerais,Feminino,46,10,1100.3109,2,1,1,558.3149583333333,353440,2019-10-07
353441,2019-06-30,782,São Paulo,Masculino,36,5,812.1072,2,0,1,450.01408333333336,353441,2019-10-24
353442,2019-06-30,641,Minas Gerais,Masculino,32,5,1229.4792,1,1,1,413.14525,353442,2019-10-30
353443,2019-06-30,697,São Paulo,Feminino,38,1,1820.6585,1,1,0,206.26458333333332,353443,2019-10-07
353444,2019-06-30,623,São Paulo,Masculino,45,0,0.0,1,1,0,818.8905,353444,2019-07-21
353445,2019-06-30,494,Rio de Janeiro,Feminino,41,2,699.7466000000002,2,1,0,785.108875,353445,2019-08-01
353446,2019-06-30,731,São Paulo,Feminino,38,10,1237.1173,2,1,0,713.9195,353446,2019-08-02
353447,2019-06-30,657,São Paulo,Masculino,44,6,764.9504,1,1,0,329.4662083333333,353447,2019-10-25
353448,2019-06-30,744,São Paulo,Feminino,38,9,0.0,2,0,0,87.25316666666666,353448,2019-10-01
353449,2019-06-30,774,Rio de Janeiro,Masculino,46,9,0.0,2,1,1,144.89275,353449,2019-10-06
353450,2019-06-30,850,Minas Gerais,Feminino,45,1,1218.7489,1,0,0,28.605875,353450,2019-07-16
353451,2019-06-30,551,São Paulo,Feminino,45,6,0.0,2,1,1,213.097625,353451,2019-10-05
353452,2019-06-30,638,São Paulo,Masculino,36,6,1884.5519,1,0,0,195.96416666666667,353452,2019-08-06
353453,2019-06-30,792,São Paulo,Feminino,42,0,990.4593,2,1,0,196.50004166666668,353453,2019-10-07
353454,2019-06-30,666,São Paulo,Feminino,36,8,0.0,1,0,1,661.1124583333333,353454,2019-10-08
353455,2019-06-30,716,Minas Gerais,Feminino,30,2,2057.7078,2,0,0,272.76941666666664,353455,2019-10-24
353456,2019-06-30,594,São Paulo,Feminino,31,0,793.4095,1,1,0,326.06608333333327,353456,2019-10-18
353457,2019-06-30,600,Minas Gerais,Masculino,57,9,1384.5603,2,1,1,431.4510416666667,353457,2019-10-08
353458,2019-06-30,565,São Paulo,Masculino,49,7,0.0,2,1,1,373.37191666666666,353458,2019-10-01
353459,2019-06-30,678,Minas Gerais,Masculino,48,2,1010.999,2,0,1,806.1501666666667,353459,2019-10-12
353460,2019-06-30,648,Rio de Janeiro,Feminino,31,5,0.0,2,1,1,21.662583333333334,353460,2019-10-08
353461,2019-06-30,642,São Paulo,Masculino,40,8,1092.1983,1,1,0,220.114625,353461,2019-10-27
353462,2019-06-30,706,Minas Gerais,Masculino,67,1,1232.7669,2,1,1,360.4495,353462,2019-09-22
353463,2019-06-30,668,Rio de Janeiro,Masculino,43,10,1130.3431,1,1,1,418.43283333333335,353463,2019-10-28
353464,2019-06-30,635,Rio de Janeiro,Masculino,41,1,0.0,2,1,0,731.7145833333333,353464,2019-10-19
353465,2019-06-30,603,Rio de Janeiro,Masculino,30,6,1295.485,2,1,1,80.34520833333332,353465,2019-10-25
353466,2019-06-30,635,São Paulo,Feminino,72,4,748.1283999999998,1,0,1,114.36804166666668,353466,2019-10-19
353467,2019-06-30,642,São Paulo,Feminino,40,7,0.0,2,1,0,766.5139166666668,353467,2019-10-14
353468,2019-06-30,785,Rio de Janeiro,Feminino,54,1,0.0,2,1,0,187.97466666666668,353468,2019-09-04
353469,2019-06-30,628,Minas Gerais,Feminino,28,3,1535.3813,2,1,0,461.5667083333333,353469,2019-10-08
353470,2019-06-30,499,São Paulo,Feminino,38,9,0.0,2,0,1,762.6758333333335,353470,2019-10-17
353471,2019-06-30,567,Rio de Janeiro,Masculino,34,10,0.0,2,0,1,673.2157916666667,353471,2019-10-05
353472,2019-06-30,449,Rio de Janeiro,Masculino,32,0,1556.1935999999996,1,1,1,694.550125,353472,2019-10-24
353473,2019-06-30,701,Rio de Janeiro,Masculino,35,10,1596.939,2,1,1,296.5568333333333,353473,2019-10-01
353474,2019-06-30,613,Rio de Janeiro,Masculino,37,3,1716.5317000000002,1,0,1,22.304666666666666,353474,2019-10-12
353475,2019-06-30,683,Minas Gerais,Feminino,39,2,476.8547,2,1,1,358.4145,353475,2019-10-29
353476,2019-06-30,581,São Paulo,Masculino,35,4,0.0,2,0,1,359.9325833333333,353476,2019-10-04
353477,2019-06-30,620,São Paulo,Masculino,61,5,0.0,1,0,0,131.8396666666667,353477,2019-09-06
353478,2019-06-30,561,Rio de Janeiro,Masculino,28,6,1236.92,1,1,1,293.95400000000006,353478,2019-10-26
353479,2019-06-30,558,Minas Gerais,Masculino,26,1,1488.5329000000004,2,1,1,101.71258333333334,353479,2019-10-09
353480,2019-06-30,642,São Paulo,Masculino,35,2,1331.6195,1,0,1,509.39525,353480,2019-10-01
353481,2019-06-30,805,Minas Gerais,Masculino,24,6,1432.2135,2,1,0,775.1488333333334,353481,2019-10-20
353482,2019-06-30,687,São Paulo,Masculino,35,9,0.0,2,0,1,304.7242500000001,353482,2019-10-23
353483,2019-06-30,695,Rio de Janeiro,Masculino,56,1,0.0,3,1,0,782.2270416666668,353483,2019-09-03
353484,2019-06-30,562,São Paulo,Masculino,33,6,0.0,2,1,0,464.95979166666666,353484,2019-10-27
353485,2019-06-30,613,Minas Gerais,Masculino,38,9,1262.6588000000004,2,0,0,66.08312500000002,353485,2019-10-25
353486,2019-06-30,589,São Paulo,Masculino,37,5,0.0,1,1,0,255.52029166666665,353486,2019-10-03
