,Idade,Qte_Categorias,Limite_Credito_Mercado,Estado,ClientId,Target
4703,44,1,0.0,Rio de Janeiro,350271,0
1712,47,1,1398.8701,Rio de Janeiro,347280,0
9755,36,2,1679.8317000000004,Minas Gerais,355323,0
955,44,1,1296.0599,São Paulo,346523,0
6675,36,2,0.0,Rio de Janeiro,352243,0
3453,40,2,1036.0431,Minas Gerais,349021,0
2071,36,2,0.0,Rio de Janeiro,347639,0
9740,29,2,802.0411,Minas Gerais,355308,0
158,73,1,972.5925,São Paulo,345726,0
7005,43,1,1149.7424,São Paulo,352573,0
352,32,1,1693.996,Rio de Janeiro,345920,0
6078,41,1,825.9680000000002,São Paulo,351646,0
6236,38,1,998.4468,São Paulo,351804,0
2920,33,2,0.0,São Paulo,348488,0
4644,74,2,0.0,Rio de Janeiro,350212,0
661,57,1,1163.2607,Rio de Janeiro,346229,0
7057,72,2,1352.9042000000004,Minas Gerais,352625,0
3665,42,1,1505.0721,São Paulo,349233,0
7979,26,2,0.0,São Paulo,353547,0
306,43,1,0.0,São Paulo,345874,1
4790,34,1,0.0,Rio de Janeiro,350358,0
2356,37,1,1427.1181,Minas Gerais,347924,0
1927,36,2,1528.9924,Minas Gerais,347495,0
9939,57,2,0.0,Rio de Janeiro,355507,0
3427,41,1,1172.2115,São Paulo,348995,0
3638,27,2,0.0,Rio de Janeiro,349206,0
1266,36,1,0.0,São Paulo,346834,0
1560,43,1,1108.229,Minas Gerais,347128,0
7179,42,1,1150.7606,São Paulo,352747,0
4109,28,1,1030.3383,Minas Gerais,349677,0
7867,46,1,0.0,Rio de Janeiro,353435,0
4904,44,2,0.0,São Paulo,350472,0
7294,31,2,1547.4145,Minas Gerais,352862,0
514,51,1,1361.8878,São Paulo,346082,1
894,35,2,1258.8495,Minas Gerais,346462,1
21,32,2,0.0,Rio de Janeiro,345589,0
899,25,1,1717.7054999999998,Minas Gerais,346467,0
207,34,1,1349.5453,São Paulo,345775,0
458,43,1,955.5631,Minas Gerais,346026,1
2430,41,1,928.0572,Minas Gerais,347998,1
8442,34,2,0.0,São Paulo,354010,0
3389,55,1,918.9332,Rio de Janeiro,348957,1
3911,35,1,0.0,São Paulo,349479,0
5383,28,2,0.0,São Paulo,350951,0
552,25,1,1285.0963000000004,Rio de Janeiro,346120,0
3144,55,1,813.7007000000001,Rio de Janeiro,348712,0
6917,41,1,1158.9773,Minas Gerais,352485,0
2056,38,1,0.0,Rio de Janeiro,347624,1
1925,24,2,0.0,São Paulo,347493,0
634,31,2,679.9622999999998,São Paulo,346202,1
6082,40,1,1041.4966,Minas Gerais,351650,0
9270,21,1,1765.1108,São Paulo,354838,0
9678,29,2,0.0,Rio de Janeiro,355246,0
105,46,2,1070.7327,Rio de Janeiro,345673,1
3041,34,2,1066.0374000000004,São Paulo,348609,0
1709,30,2,0.0,Rio de Janeiro,347277,0
89,28,2,816.2366999999998,Minas Gerais,345657,0
7014,35,2,0.0,Rio de Janeiro,352582,0
3174,43,2,0.0,Rio de Janeiro,348742,0
917,45,1,471.3475,São Paulo,346485,0
7833,33,1,662.2017,Rio de Janeiro,353401,0
6732,37,2,0.0,São Paulo,352300,0
1949,43,2,1127.7373,São Paulo,347517,0
6368,52,1,1362.9865,Rio de Janeiro,351936,1
1,41,1,838.0786,Rio de Janeiro,345569,0
8032,34,2,0.0,São Paulo,353600,0
6047,40,2,0.0,Rio de Janeiro,351615,0
2720,56,3,1231.109,Rio de Janeiro,348288,1
9812,31,2,1109.4193,Minas Gerais,355380,0
3117,43,1,887.9834,Rio de Janeiro,348685,0
9465,56,2,0.0,São Paulo,355033,0
3762,40,2,1176.4143,Minas Gerais,349330,0
213,34,1,630.9501,São Paulo,345781,0
778,28,2,0.0,São Paulo,346346,0
3496,27,2,0.0,São Paulo,349064,0
8817,40,1,1617.6687,Rio de Janeiro,354385,0
2043,34,2,0.0,São Paulo,347611,0
5420,28,2,1710.6939000000002,São Paulo,350988,0
6154,39,1,1607.6141,Minas Gerais,351722,0
8357,34,2,0.0,São Paulo,353925,0
8707,35,1,1083.08,São Paulo,354275,1
8465,40,1,1711.7825,São Paulo,354033,1
4167,34,1,1992.2914,Rio de Janeiro,349735,0
3788,28,2,1708.9005,Minas Gerais,349356,0
583,30,1,723.9241000000002,Minas Gerais,346151,0
9911,44,1,1152.823,São Paulo,355479,0
9986,47,2,1835.7954,Minas Gerais,355554,0
116,37,1,1678.644,Minas Gerais,345684,0
6644,33,2,1242.1336,Minas Gerais,352212,0
9033,34,2,961.5268,Minas Gerais,354601,0
9951,46,2,0.0,Rio de Janeiro,355519,0
8959,26,2,1129.3028,Minas Gerais,354527,0
1763,38,1,974.5906,São Paulo,347331,0
1875,31,1,981.0879,Rio de Janeiro,347443,0
3224,41,1,1388.8104,Minas Gerais,348792,1
526,43,2,0.0,São Paulo,346094,0
7725,35,2,1478.1305,São Paulo,353293,0
2946,42,2,1472.4929000000004,São Paulo,348514,0
4473,29,1,1059.5744,Minas Gerais,350041,0
5655,63,1,1462.0293,Rio de Janeiro,351223,1
6059,44,2,0.0,Rio de Janeiro,351627,0
959,37,1,1291.013,São Paulo,346527,0
6342,37,1,1042.5503,São Paulo,351910,0
3633,47,2,1430.015,Minas Gerais,349201,0
1050,30,1,0.0,São Paulo,346618,0
3380,26,2,0.0,Rio de Janeiro,348948,0
3676,31,2,0.0,São Paulo,349244,0
5776,39,1,1513.9168,Minas Gerais,351344,1
9045,27,1,1262.8573,Minas Gerais,354613,1
6573,35,1,1924.0797,Minas Gerais,352141,0
5179,34,2,1213.0377,Minas Gerais,350747,0
1607,64,2,0.0,São Paulo,347175,0
3610,56,1,1313.683,São Paulo,349178,1
9758,43,1,1258.9072,Minas Gerais,355326,0
6635,59,2,0.0,São Paulo,352203,0
9997,36,1,0.0,São Paulo,355565,1
791,49,2,0.0,São Paulo,346359,0
3056,58,1,1047.9654,São Paulo,348624,0
1980,30,2,0.0,São Paulo,347548,0
3598,37,1,1562.8279,Minas Gerais,349166,0
933,36,1,0.0,Rio de Janeiro,346501,1
7424,38,1,1272.0158,Minas Gerais,352992,1
5626,35,2,1196.5645,Rio de Janeiro,351194,0
1682,41,1,979.2511,São Paulo,347250,0
4179,33,2,0.0,Rio de Janeiro,349747,0
6446,34,1,0.0,Rio de Janeiro,352014,0
4116,31,2,0.0,Rio de Janeiro,349684,0
988,31,2,1496.2088,Rio de Janeiro,346556,0
2896,33,1,944.9303,São Paulo,348464,0
3778,59,1,1480.2112,Rio de Janeiro,349346,0
5658,41,1,0.0,Rio de Janeiro,351226,1
3093,41,1,1008.8076,Rio de Janeiro,348661,0
3155,32,2,0.0,Rio de Janeiro,348723,0
1823,57,1,937.1672,Minas Gerais,347391,1
9622,31,1,1122.1161,São Paulo,355190,0
1098,26,2,1415.8171,São Paulo,346666,0
2844,35,1,1321.6426,São Paulo,348412,0
3342,53,2,1347.2999,Minas Gerais,348910,0
38,36,1,0.0,São Paulo,345606,0
6540,33,1,718.4314999999998,Minas Gerais,352108,0
9473,45,2,0.0,Rio de Janeiro,355041,1
3356,41,2,1343.1821,Minas Gerais,348924,0
7813,63,1,812.4578999999999,Minas Gerais,353381,1
8220,42,1,1778.2203,São Paulo,353788,1
9227,31,2,0.0,São Paulo,354795,0
2428,40,1,1805.169,São Paulo,347996,0
5043,44,2,0.0,Rio de Janeiro,350611,0
5346,31,1,1297.4375,São Paulo,350914,0
4811,26,2,0.0,Rio de Janeiro,350379,0
8476,51,2,0.0,São Paulo,354044,0
686,31,2,1122.1214,São Paulo,346254,0
4799,52,1,0.0,São Paulo,350367,1
7437,29,1,719.9629,São Paulo,353005,0
2353,26,2,926.0686,São Paulo,347921,0
6353,35,1,1142.126,São Paulo,351921,0
4569,33,1,1151.9558,São Paulo,350137,0
8213,34,1,1044.8817,Rio de Janeiro,353781,0
2752,31,1,1850.7826,Rio de Janeiro,348320,1
8073,34,1,966.9366,Minas Gerais,353641,0
1040,67,1,1539.4614,Rio de Janeiro,346608,0
7491,40,2,997.9976,São Paulo,353059,0
1265,55,3,1169.7326,São Paulo,346833,1
9265,38,1,1040.1688,São Paulo,354833,1
7059,35,2,1082.692,Minas Gerais,352627,0
277,53,2,0.0,São Paulo,345845,0
5084,49,1,1427.6739000000002,São Paulo,350652,0
2382,30,1,1282.0723,São Paulo,347950,0
571,45,1,0.0,São Paulo,346139,1
1435,44,2,0.0,Rio de Janeiro,347003,0
5352,23,2,0.0,São Paulo,350920,0
5445,36,2,0.0,São Paulo,351013,0
1007,42,1,998.2445,São Paulo,346575,0
4543,42,2,1136.5741,Minas Gerais,350111,1
8816,31,2,1224.4931,Rio de Janeiro,354384,0
2064,44,2,0.0,São Paulo,347632,0
1136,22,2,0.0,São Paulo,346704,0
5343,47,2,0.0,São Paulo,350911,0
294,38,2,0.0,São Paulo,345862,0
2403,26,2,915.4784,São Paulo,347971,0
3998,60,1,1620.3978,São Paulo,349566,1
3741,29,1,1391.0619,Minas Gerais,349309,1
9222,28,1,1410.9942999999996,São Paulo,354790,0
2719,42,1,1461.0075,Minas Gerais,348287,1
9199,26,1,0.0,São Paulo,354767,1
5150,37,1,1968.5362,São Paulo,350718,0
2808,42,1,992.6309,São Paulo,348376,0
556,40,2,1382.419,Minas Gerais,346124,0
8925,32,2,1051.6388,Minas Gerais,354493,0
4795,29,1,0.0,São Paulo,350363,0
2469,36,1,1404.1881,Minas Gerais,348037,1
3738,44,2,1207.0267,Minas Gerais,349306,0
4286,42,1,1565.5554000000004,São Paulo,349854,0
2604,25,1,1161.6023,São Paulo,348172,0
362,50,1,1025.3557,São Paulo,345930,0
6924,43,1,1471.6725,Rio de Janeiro,352492,0
1704,29,1,969.7497,São Paulo,347272,0
2139,51,1,1052.2953,São Paulo,347707,1
3239,19,2,0.0,Rio de Janeiro,348807,0
2383,42,2,1327.3926,São Paulo,347951,0
7314,36,2,0.0,São Paulo,352882,1
4311,52,1,1547.3397,Rio de Janeiro,349879,1
1312,38,1,659.4226,São Paulo,346880,1
3930,52,1,1119.7397,Minas Gerais,349498,1
6183,53,1,835.6826,São Paulo,351751,0
1591,39,2,0.0,São Paulo,347159,0
9387,32,1,1448.7570999999996,São Paulo,354955,0
2162,34,1,763.2269,São Paulo,347730,0
2396,27,2,0.0,São Paulo,347964,0
317,42,2,0.0,Rio de Janeiro,345885,0
5233,49,1,888.2607,Minas Gerais,350801,1
5068,79,1,1080.7856,Rio de Janeiro,350636,0
4036,42,1,1395.6146,São Paulo,349604,1
3020,38,2,1071.9382,São Paulo,348588,0
8228,39,1,1601.3275,São Paulo,353796,0
5295,29,1,1855.4436,Minas Gerais,350863,0
3972,22,1,894.9262,São Paulo,349540,0
5370,41,2,0.0,São Paulo,350938,0
4133,33,2,0.0,Rio de Janeiro,349701,0
974,34,2,1224.5337,São Paulo,346542,0
7291,33,1,516.9089,Rio de Janeiro,352859,1
954,42,2,1563.7161,Rio de Janeiro,346522,1
9306,37,2,0.0,São Paulo,354874,0
5016,29,2,0.0,São Paulo,350584,0
9730,38,1,1368.5842000000002,Minas Gerais,355298,0
7490,35,1,908.658,São Paulo,353058,0
1640,47,1,1025.6223,Rio de Janeiro,347208,0
1290,31,1,1433.2197,Minas Gerais,346858,0
1380,26,1,1304.8395,Minas Gerais,346948,0
1933,74,1,1051.025,Minas Gerais,347501,0
4675,38,1,991.6754,Minas Gerais,350243,0
892,42,1,0.0,São Paulo,346460,0
7287,32,1,1366.5974,Rio de Janeiro,352855,0
4876,27,2,0.0,Rio de Janeiro,350444,0
7906,37,1,1716.5317000000002,Rio de Janeiro,353474,0
8194,42,1,1261.156,São Paulo,353762,0
9379,26,2,0.0,Rio de Janeiro,354947,0
2466,32,2,1451.6609,Minas Gerais,348034,0
7657,40,1,1477.5467999999996,São Paulo,353225,0
1913,30,2,1051.2885,Minas Gerais,347481,0
2736,36,2,1169.9343,Minas Gerais,348304,0
726,37,2,0.0,São Paulo,346294,0
7214,36,2,1551.7683,São Paulo,352782,0
8245,35,1,1100.803,Rio de Janeiro,353813,0
1796,37,1,1249.6913,São Paulo,347364,0
3845,34,1,1140.8832,São Paulo,349413,0
6402,36,1,1554.2317,São Paulo,351970,0
936,52,1,1099.2261,São Paulo,346504,1
2265,35,2,0.0,São Paulo,347833,0
824,36,2,0.0,Rio de Janeiro,346392,0
7274,34,2,974.3585,São Paulo,352842,0
1389,55,1,1594.4127,São Paulo,346957,1
3564,51,1,975.6574,São Paulo,349132,1
5429,48,2,0.0,São Paulo,350997,0
7827,41,2,0.0,São Paulo,353395,0
5690,39,2,0.0,Rio de Janeiro,351258,0
7878,38,2,1237.1173,São Paulo,353446,1
1868,36,2,977.8608,São Paulo,347436,0
8202,27,2,0.0,Rio de Janeiro,353770,0
7486,49,2,0.0,São Paulo,353054,0
806,33,1,0.0,São Paulo,346374,0
4805,41,1,902.1811,Minas Gerais,350373,0
9152,23,1,714.3308000000002,Minas Gerais,354720,0
7511,38,1,0.0,São Paulo,353079,0
8056,33,1,1303.6787,Minas Gerais,353624,1
4494,31,2,826.1356,Rio de Janeiro,350062,0
2632,48,2,0.0,Rio de Janeiro,348200,0
8900,71,2,0.0,São Paulo,354468,0
8623,38,1,1530.5864,Minas Gerais,354191,0
7832,46,1,652.6923,Rio de Janeiro,353400,1
4388,39,2,1428.7698,Rio de Janeiro,349956,0
145,21,1,1131.5722,Rio de Janeiro,345713,0
6467,31,1,0.0,São Paulo,352035,1
2033,41,2,0.0,Rio de Janeiro,347601,0
9127,39,1,1054.7374,Rio de Janeiro,354695,1
1165,49,2,1547.7642,Minas Gerais,346733,0
2050,49,1,0.0,São Paulo,347618,1
3760,38,1,868.2409,Rio de Janeiro,349328,0
4435,64,1,1693.6243,Minas Gerais,350003,1
3430,37,2,1770.6924,São Paulo,348998,0
8190,47,2,0.0,São Paulo,353758,0
8753,32,1,1172.6521,São Paulo,354321,0
7069,46,1,0.0,São Paulo,352637,0
4361,48,1,827.9418,Minas Gerais,349929,1
1771,37,1,1426.6346,São Paulo,347339,0
3511,42,1,1475.3182000000004,São Paulo,349079,0
271,34,3,1003.3796,Minas Gerais,345839,1
8436,40,2,0.0,Rio de Janeiro,354004,0
2032,37,3,921.7135,Minas Gerais,347600,1
9664,30,1,928.4759,Minas Gerais,355232,0
3810,30,1,1312.8646,São Paulo,349378,0
4346,41,1,0.0,Rio de Janeiro,349914,1
545,44,2,1126.5208,Rio de Janeiro,346113,0
3241,31,1,1003.7539,Minas Gerais,348809,0
8502,37,2,0.0,São Paulo,354070,0
9918,31,1,1328.6259,Rio de Janeiro,355486,0
7564,38,1,1014.8718,Minas Gerais,353132,1
920,44,2,0.0,São Paulo,346488,0
9118,23,2,0.0,Rio de Janeiro,354686,0
6640,36,1,1419.5207,São Paulo,352208,0
7694,64,1,1169.5432,Rio de Janeiro,353262,0
8230,32,2,1626.5764,Minas Gerais,353798,0
7126,26,2,0.0,São Paulo,352694,0
4278,30,1,1018.0267,Minas Gerais,349846,0
2983,35,1,1387.8276,Minas Gerais,348551,0
130,34,2,0.0,São Paulo,345698,0
7980,27,1,1494.0027,Rio de Janeiro,353548,0
2667,35,1,1463.1157999999998,São Paulo,348235,0
7138,66,2,1353.9231,Minas Gerais,352706,1
3223,39,1,1043.4945,Rio de Janeiro,348791,0
7693,46,2,1417.8863,Minas Gerais,353261,0
5392,44,2,0.0,Rio de Janeiro,350960,1
614,26,1,1461.3339,Minas Gerais,346182,0
9902,27,2,0.0,São Paulo,355470,0
1466,29,1,1699.8835,São Paulo,347034,0
4497,47,1,0.0,Rio de Janeiro,350065,1
3042,29,2,1304.202,Minas Gerais,348610,0
2419,57,1,1368.2098999999996,Rio de Janeiro,347987,0
5085,49,2,1215.3771000000004,Minas Gerais,350653,1
3294,39,1,1276.3162,Minas Gerais,348862,1
6737,38,2,967.9879,Rio de Janeiro,352305,0
1500,50,1,819.4775999999998,São Paulo,347068,1
1521,29,2,0.0,Rio de Janeiro,347089,0
9117,32,2,0.0,São Paulo,354685,0
4232,47,2,0.0,São Paulo,349800,0
7686,48,2,0.0,São Paulo,353254,0
4430,59,2,0.0,Rio de Janeiro,349998,0
390,29,1,1471.9907,Minas Gerais,345958,0
9858,40,1,1201.0543,Minas Gerais,355426,1
7124,34,2,994.4121,Minas Gerais,352692,0
5913,42,1,0.0,Rio de Janeiro,351481,0
8592,40,2,0.0,Rio de Janeiro,354160,0
4806,33,1,873.477,São Paulo,350374,0
8954,54,1,0.0,São Paulo,354522,1
8238,40,2,0.0,Rio de Janeiro,353806,0
8044,23,1,0.0,São Paulo,353612,1
9782,18,1,1029.8391,São Paulo,355350,0
3993,40,1,1536.3910999999996,Rio de Janeiro,349561,0
9551,31,2,1419.8927,Minas Gerais,355119,0
6609,41,1,916.2169,São Paulo,352177,0
5319,25,2,1574.0402,Minas Gerais,350887,0
7119,31,1,1366.5860999999998,São Paulo,352687,0
2421,25,3,1582.6642000000004,Minas Gerais,347989,0
5604,49,1,1918.0873,São Paulo,351172,0
1750,33,2,1144.3018,Minas Gerais,347318,0
9015,41,2,0.0,Rio de Janeiro,354583,0
9718,62,2,1310.7842,Rio de Janeiro,355286,1
338,39,1,1652.7213000000004,Rio de Janeiro,345906,1
8407,28,1,0.0,São Paulo,353975,0
1341,41,3,1768.4541,São Paulo,346909,1
9544,37,2,1385.0351,Minas Gerais,355112,0
7982,33,2,1325.279,Minas Gerais,353550,0
3640,39,2,1225.0128,Minas Gerais,349208,0
329,26,2,1162.4414,Minas Gerais,345897,0
8828,38,2,0.0,Rio de Janeiro,354396,0
3004,47,2,1401.871,Minas Gerais,348572,0
6960,39,2,822.5550999999998,São Paulo,352528,0
4090,37,2,0.0,São Paulo,349658,0
2322,41,2,0.0,Rio de Janeiro,347890,0
6667,26,2,0.0,Rio de Janeiro,352235,0
7009,28,1,0.0,São Paulo,352577,0
4197,58,1,1318.5281,São Paulo,349765,1
3549,61,3,620.5517,São Paulo,349117,1
8363,57,1,1200.4313,Minas Gerais,353931,1
4203,52,1,0.0,São Paulo,349771,0
9310,47,2,0.0,Rio de Janeiro,354878,0
8936,54,1,964.0296,São Paulo,354504,1
6185,36,1,1471.3774,Minas Gerais,351753,0
1639,32,2,1702.9122,Minas Gerais,347207,0
60,35,1,1368.57,Minas Gerais,345628,0
1240,36,1,1298.2959,São Paulo,346808,0
5760,23,1,1047.4489,Rio de Janeiro,351328,0
5136,64,2,983.6235,Minas Gerais,350704,0
2343,38,2,1630.3482,Minas Gerais,347911,0
2120,54,1,1184.4921000000004,Minas Gerais,347688,1
1524,51,2,0.0,São Paulo,347092,0
7617,33,2,0.0,São Paulo,353185,0
153,37,1,1276.0959,São Paulo,345721,0
481,23,2,0.0,São Paulo,346049,0
6122,44,1,1169.6768,São Paulo,351690,1
7674,28,1,1373.0023,São Paulo,353242,0
7101,44,1,0.0,Rio de Janeiro,352669,0
1762,34,1,1541.3945,São Paulo,347330,0
7715,62,3,437.7266,São Paulo,353283,1
9081,54,2,1117.2947,São Paulo,354649,0
7479,35,1,1531.3774,Rio de Janeiro,353047,0
6212,62,2,0.0,Rio de Janeiro,351780,0
4853,41,2,1352.0381,São Paulo,350421,0
2711,28,2,0.0,São Paulo,348279,0
6766,33,1,1293.3565,Minas Gerais,352334,1
4150,33,2,1380.5379,São Paulo,349718,0
1333,38,1,824.0750999999998,Minas Gerais,346901,0
8378,37,2,963.4081,Minas Gerais,353946,1
9389,32,1,0.0,São Paulo,354957,0
9707,41,1,1151.7171,São Paulo,355275,0
9121,40,1,0.0,São Paulo,354689,0
3850,34,1,1432.9295000000004,São Paulo,349418,0
8340,25,2,1285.2419,Minas Gerais,353908,0
4124,26,1,1111.2804,São Paulo,349692,1
8963,52,2,1712.3629999999996,São Paulo,354531,1
4788,44,2,0.0,Rio de Janeiro,350356,0
2866,26,1,1215.0828,São Paulo,348434,0
1386,42,2,0.0,São Paulo,346954,0
5941,33,2,649.0032,São Paulo,351509,0
3067,31,1,1386.5351,Minas Gerais,348635,0
9058,48,1,1405.7611,Rio de Janeiro,354626,0
3629,48,2,1157.1384,São Paulo,349197,0
9455,55,2,0.0,Rio de Janeiro,355023,0
8949,46,2,0.0,Rio de Janeiro,354517,0
3028,48,2,1081.2896,Minas Gerais,348596,0
2969,34,2,0.0,São Paulo,348537,0
8646,25,2,1279.7406,São Paulo,354214,0
6136,33,1,1455.8060999999998,Rio de Janeiro,351704,0
8801,52,1,1916.6521,São Paulo,354369,1
4263,24,1,687.8182,Rio de Janeiro,349831,0
645,34,1,421.5708,São Paulo,346213,1
9653,58,1,1373.1842,Minas Gerais,355221,0
2074,44,1,1411.3662,Minas Gerais,347642,1
341,31,1,1183.4226,São Paulo,345909,0
8041,50,4,0.0,Rio de Janeiro,353609,1
1622,25,2,1656.8611,São Paulo,347190,0
7141,38,1,820.8352,Minas Gerais,352709,0
5796,45,2,0.0,Rio de Janeiro,351364,0
7184,23,2,1878.6118,Minas Gerais,352752,0
8232,25,2,1480.4297,Rio de Janeiro,353800,0
5475,42,1,1419.271,Minas Gerais,351043,0
9252,31,1,1409.3182000000004,São Paulo,354820,0
74,36,2,0.0,São Paulo,345642,0
8633,35,2,0.0,São Paulo,354201,0
9229,35,1,1117.4343,Minas Gerais,354797,0
2051,37,2,1068.815,São Paulo,347619,0
2541,61,4,1315.8359,São Paulo,348109,1
1301,34,1,831.3208999999998,Rio de Janeiro,346869,0
5877,26,2,0.0,São Paulo,351445,0
7368,36,1,1690.2583,Minas Gerais,352936,0
1304,31,2,1181.0059,São Paulo,346872,0
8428,36,2,1089.1384,Minas Gerais,353996,0
9094,32,1,924.6621,Minas Gerais,354662,0
2599,62,1,809.2755999999998,Rio de Janeiro,348167,0
2573,40,2,0.0,Rio de Janeiro,348141,0
3186,36,2,1457.5045,Minas Gerais,348754,0
2768,26,2,0.0,São Paulo,348336,0
4831,35,2,0.0,São Paulo,350399,0
4223,51,2,1074.9486,Minas Gerais,349791,1
9649,38,2,0.0,São Paulo,355217,0
2106,55,1,1233.782,Minas Gerais,347674,1
2679,35,1,1156.8081,Rio de Janeiro,348247,0
1387,66,1,864.5980000000002,São Paulo,346955,0
8931,55,1,0.0,São Paulo,354499,1
9659,42,2,878.0728999999999,Minas Gerais,355227,0
7083,32,1,0.0,Rio de Janeiro,352651,0
1279,39,2,0.0,São Paulo,346847,0
804,39,2,1277.7135,São Paulo,346372,0
1555,40,1,1405.9695000000004,São Paulo,347123,1
9486,32,1,1777.2913,São Paulo,355054,0
4566,40,2,799.2736,São Paulo,350134,0
9669,37,1,0.0,São Paulo,355237,0
4841,44,2,1255.8417,Minas Gerais,350409,1
3594,37,1,1452.193,Minas Gerais,349162,0
6035,34,2,616.8733,São Paulo,351603,0
6852,37,3,0.0,São Paulo,352420,1
8705,35,1,791.2617,São Paulo,354273,0
4177,32,2,0.0,São Paulo,349745,0
1308,33,2,1183.2717,São Paulo,346876,0
3452,57,1,890.7941000000002,São Paulo,349020,1
3695,40,1,1128.9686,São Paulo,349263,0
4242,50,1,1242.3324,Minas Gerais,349810,1
2198,48,2,0.0,Rio de Janeiro,347766,0
4425,28,1,905.3716,São Paulo,349993,0
6150,41,4,1272.0532,Minas Gerais,351718,1
943,29,1,1213.2642,Minas Gerais,346511,0
822,34,1,0.0,Rio de Janeiro,346390,0
5005,48,1,0.0,São Paulo,350573,0
6612,64,1,1396.6337,São Paulo,352180,0
8356,26,2,0.0,Rio de Janeiro,353924,0
5619,41,2,0.0,Rio de Janeiro,351187,0
4547,37,1,1225.0638,Minas Gerais,350115,1
2538,38,2,0.0,Rio de Janeiro,348106,0
5207,37,2,1215.3217,Minas Gerais,350775,0
9514,28,2,0.0,São Paulo,355082,0
9009,54,2,1563.6760000000004,Minas Gerais,354577,0
3054,67,1,883.8200999999998,Rio de Janeiro,348622,0
3675,32,1,592.7182,São Paulo,349243,0
7776,63,2,0.0,São Paulo,353344,0
7218,36,1,1448.5206,São Paulo,352786,0
6722,29,1,1470.9265,São Paulo,352290,0
3300,28,2,1439.88,Minas Gerais,348868,1
3310,50,2,0.0,Rio de Janeiro,348878,0
7221,41,2,976.6316,São Paulo,352789,0
8519,29,2,0.0,São Paulo,354087,0
5954,33,1,1247.8167,São Paulo,351522,0
832,29,1,1543.3382,Minas Gerais,346400,0
3462,62,1,1077.3592999999996,São Paulo,349030,0
7643,32,2,0.0,Rio de Janeiro,353211,0
54,42,1,984.9572,Minas Gerais,345622,1
3451,21,2,0.0,São Paulo,349019,0
6305,33,2,990.4631,Minas Gerais,351873,0
1481,38,2,0.0,Rio de Janeiro,347049,0
4873,37,2,0.0,São Paulo,350441,0
8038,50,2,1012.4298,Minas Gerais,353606,0
3335,31,2,0.0,Rio de Janeiro,348903,0
6016,38,2,1019.8581,Minas Gerais,351584,0
4926,36,1,1007.6264,Minas Gerais,350494,0
5797,37,2,0.0,São Paulo,351365,0
9831,48,2,1568.4813,Minas Gerais,355399,1
5083,38,1,1495.7194,Rio de Janeiro,350651,0
6645,37,1,1268.726,São Paulo,352213,0
5490,78,2,0.0,Rio de Janeiro,351058,0
768,41,2,1197.8272,Rio de Janeiro,346336,0
2065,33,2,0.0,São Paulo,347633,0
9500,27,1,989.264,Rio de Janeiro,355068,0
7311,37,2,0.0,São Paulo,352879,0
8477,42,2,1159.1553,Minas Gerais,354045,1
4524,38,2,0.0,São Paulo,350092,0
2717,70,2,1196.8488,Minas Gerais,348285,0
2079,45,1,1368.5523999999998,São Paulo,347647,0
8914,39,1,480.2383,São Paulo,354482,0
951,33,1,1516.0756,Minas Gerais,346519,0
8058,50,2,904.0816,São Paulo,353626,0
2482,40,1,1186.288,Rio de Janeiro,348050,0
1759,35,2,0.0,São Paulo,347327,0
4422,28,1,903.7109,Minas Gerais,349990,0
6704,45,2,1043.3911,Minas Gerais,352272,1
5182,31,1,575.3006,São Paulo,350750,1
8533,34,2,0.0,São Paulo,354101,0
3701,46,2,0.0,São Paulo,349269,0
4243,26,1,511.1626,São Paulo,349811,1
688,51,1,1362.9497,São Paulo,346256,1
3432,26,1,0.0,São Paulo,349000,0
4944,53,1,1380.5367,São Paulo,350512,0
966,34,1,1398.1034,São Paulo,346534,0
9484,30,1,1164.1694,Minas Gerais,355052,0
2713,67,1,1485.6466,Rio de Janeiro,348281,0
4757,36,1,927.1696,Rio de Janeiro,350325,0
9545,57,1,0.0,Rio de Janeiro,355113,0
6320,32,1,1334.7609,Rio de Janeiro,351888,0
5975,44,2,0.0,São Paulo,351543,0
3572,31,2,1088.0542,Minas Gerais,349140,0
5299,71,1,1043.0877,São Paulo,350867,0
1990,41,2,0.0,Rio de Janeiro,347558,0
1205,76,1,1213.1388,São Paulo,346773,0
4971,30,1,1283.9329,Rio de Janeiro,350539,0
6783,31,2,0.0,São Paulo,352351,0
3600,57,2,0.0,São Paulo,349168,1
6490,34,2,0.0,São Paulo,352058,0
8609,40,2,0.0,São Paulo,354177,0
9978,40,2,930.1747,São Paulo,355546,0
8070,31,1,1302.4033,Minas Gerais,353638,0
8577,65,1,1361.8644,Minas Gerais,354145,1
7973,31,1,1245.9323,Minas Gerais,353541,0
1625,44,2,0.0,São Paulo,347193,0
536,35,2,1281.739,Minas Gerais,346104,0
8766,36,1,866.0739,Rio de Janeiro,354334,0
7970,30,1,864.4938999999998,São Paulo,353538,0
4212,25,1,0.0,Rio de Janeiro,349780,0
6456,31,2,0.0,São Paulo,352024,0
3507,36,1,1276.3792,São Paulo,349075,0
8393,60,1,1488.4639000000002,Minas Gerais,353961,1
7112,35,1,795.8596000000001,Minas Gerais,352680,0
2708,21,1,858.1818,Rio de Janeiro,348276,0
5031,34,1,1372.3917,Minas Gerais,350599,1
6514,26,2,0.0,Rio de Janeiro,352082,0
4662,58,2,0.0,Rio de Janeiro,350230,0
